Delta i (deg),Rayleigh (log-U Pr),Rayleigh (TG Pr),Gaussian (log-U Pr),Gaussian (TG Pr),Tr. Gaussian (U Pr)
41.5,0.0009322183372511138,0.0010286684470172495,1.6009546468429318e-09,5.705446269781189e-06,0.0032581034288884053
41.6,0.0009091895146803064,0.0010038368309738276,1.3940797324396758e-09,5.304589313105562e-06,0.003233509278929261
41.7,0.0008866659391704239,0.0009795356961674112,1.2132903126310853e-09,4.930506207838561e-06,0.0032091007367019884
41.800000000000004,0.0008646383109911268,0.0009557556061953573,1.0553837085065075e-09,4.581512254954547e-06,0.003184876401789069
41.900000000000006,0.0008430974537139875,0.0009324872426274096,9.175391154103515e-10,4.2560213203662586e-06,0.0031608348843352543
42.0,0.0008220343138481203,0.0009097214048359799,7.972735238492561e-10,3.952540582879818e-06,0.0031369748049722233
42.1,0.0008014399604376964,0.0008874490097858913,6.924025461545877e-10,3.669665527775531e-06,0.0031132947947351713
42.2,0.000781305584622602,0.0008656610917847823,6.010056252038934e-10,3.406075176728734e-06,0.0030897934949871988
42.300000000000004,0.0007616224991634175,0.0008443488021953147,5.213951547533761e-10,3.160527544994795e-06,0.0030664695573316223
42.400000000000006,0.0007423821379319271,0.0008235034091103469,4.5208908907630376e-10,2.931855316999919e-06,0.0030433216435612966
42.5,0.000723576055368324,0.0008031162969922078,3.9178666309388323e-10,2.7189617316981507e-06,0.003020348425542764
42.6,0.0007051959259062864,0.0007831789662772054,3.393468834436738e-10,2.5208166692782057e-06,0.002997548585172263
42.7,0.0006872335433670647,0.0007636830329464799,2.9376948634014043e-10,2.336452931028966e-06,0.002974920814294343
42.800000000000004,0.0006696808203237184,0.0007446202280643052,2.541780899945815e-10,2.164962704398573e-06,0.002952463814607881
42.900000000000006,0.0006525297874365994,0.000725982397284919,2.1980529810042448e-10,2.005494205509847e-06,0.0029301762976148235
43.0,0.0006357725927612122,0.0007077615003289719,1.8997953675005346e-10,1.8572484916222215e-06,0.0029080569845327453
43.1,0.0006194015010295114,0.0006899496104306429,1.6411343040138913e-10,1.719476436257751e-06,0.0028861046062282638
43.2,0.000603408892905715,0.0006725389137564818,1.416935434032446e-10,1.5914758599351268e-06,0.002864317903140282
43.300000000000004,0.0005877872642176806,0.0006555217087969937,1.2227133234343076e-10,1.4725888096807024e-06,0.0028426956252078335
43.400000000000006,0.0005725292251648801,0.0006388904057320017,1.0545517130822192e-10,1.3621989807088283e-06,0.002821236531802331
43.5,0.0005576274995039911,0.0006226375257707827,9.090332722330001e-11,1.259729273884854e-06,0.0027999393916512526
43.6,0.000543074923713104,0.0006067557004679652,7.83177759550295e-11,1.1646394828024992e-06,0.002778802982775243
43.7,0.000528864446135535,0.0005912376710161726,6.743876194187376e-11,1.0764241045229642e-06,0.002757826092401572
43.800000000000004,0.0005149891261041994,0.0005760762875163562,5.804001493949315e-11,9.946102682352557e-07,0.0027370075169236697
43.900000000000006,0.0005014421330475026,0.0005612645082267737,4.99245471274188e-11,9.187557763060623e-07,0.0027163460617956425
44.0,0.00048821674557768897,0.0005467953987915447,4.2920962455798934e-11,8.484472523925484e-07,0.00269584054149148
44.1,0.0004753063505625318,0.0005326621314496718,3.688021781250093e-11,7.832983914922217e-07,0.002675489779436762
44.2,0.00046270444218130967,0.000518857984225467,3.167278245872894e-11,7.229483070013118e-07,0.0026552926079167435
44.300000000000004,0.0004504046209659069,0.0005053763401012275,2.7186148300986065e-11,6.670599700451225e-07,0.002635247868035178
44.400000000000006,0.00043840059282791645,0.000492210686173043,2.3322649016326355e-11,6.153187365322482e-07,0.002615354409634436
44.5,0.00042668616807259465,0.000479354612790584,1.999755089623837e-11,5.673517035127352e-07,0.0025956110912356127
44.6,0.0004152552604004889,0.00046680181268171216,1.7147932421930027e-11,5.227920899698985e-07,0.002576016779968313
44.7,0.00040410188589754914,0.0004545460800627175,1.470356243013432e-11,4.815948013471504e-07,0.0025565703515104546
44.800000000000004,0.0003932201620145162,0.0004425813097349981,1.2600995841861368e-11,4.435174485159849e-07,0.0025372706900225655
44.900000000000006,0.0003826043065363637,0.00043090149616896553,1.079340960567382e-11,4.083342114675081e-07,0.002518116688072334
45.0,0.00037224863654254886,0.00041950073257594474,9.240254678341593e-12,3.7583477663938495e-07,0.002499107246599917
45.1,0.00036214756735881157,0.00040837320996882614,7.90643521005843e-12,3.458233371732372e-07,0.0024802412748192865
45.2,0.00035229561150125824,0.0003975132162122195,6.761592351889377e-12,3.181176527526421e-07,0.0024615176901787274
45.300000000000004,0.00034268737761340826,0.00038691513506280636,5.779479727102279e-12,2.9254816582374883e-07,0.002442935418301897
45.400000000000006,0.00033331756939693246,0.00037657344520064057,4.937419162662987e-12,2.689571711476451e-07,0.0024244933929016437
45.5,0.00032418098453671363,0.00036648271925204405,4.215826651866576e-12,2.4719803577526915e-07,0.002406190555745727
45.6,0.000315272513620917,0.0003566376228048098,3.597799733843888e-12,2.271344666726935e-07,0.002388025856581619
45.7,0.00030658713905670044,0.0003470329134163643,3.068758548366759e-12,2.0863982335646695e-07,0.0023699982530785754
45.800000000000004,0.00029811993398217,0.0003376634396155147,2.6161337709553686e-12,1.9159647302574378e-07,0.002352106710771131
45.900000000000006,0.000289866061175218,0.000328524139898449,2.2290954680142114e-12,1.7589518580033383e-07,0.0023343502029965313
46.0,0.00028182077195980035,0.0003196100417195629,1.8983176472984768e-12,1.6143456779126076e-07,0.002316727710838023
46.1,0.0002739794051102529,0.00031091626047774826,1.6157739267832046e-12,1.4812052984353933e-07,0.0022992382230590824
46.2,0.000266337385754191,0.0003024379984987091,1.374560315056207e-12,1.3586578989928255e-07,0.002281880736065397
46.300000000000004,0.0002588902242745326,0.0002941705440138735,1.1687415976740199e-12,1.2458940703337447e-07,0.0022646542538179836
46.400000000000006,0.0002516335152111737,0.00028610927013646197,9.932182644923549e-13,1.1421634531372372e-07,0.0022475577878022235
46.5,0.00024456293616283365,0.000278249633835259,8.436112999090412e-13,1.0467706573371969e-07,0.002230590356956607
46.6,0.0002376742466895488,0.0002705871749065921,7.161624975399634e-13,9.590714455600135e-08,0.0022137509876226777
46.7,0.00023096328721630875,0.00026311751494505095,6.076482586817783e-13,8.784691649424507e-08,0.0021970387134861457
46.800000000000004,0.00022442597793829333,0.00025583635631342994,5.153050949541059e-13,8.04411412433455e-08,0.002180452575521524
46.900000000000006,0.0002180583177281561,0.00024873948111237595,4.367652841523945e-13,7.36386919483363e-08,0.0021639916219401392
47.0,0.00021185638304580115,0.00024182275015021833,3.7000132846892437e-13,6.739226427876421e-08,0.0021476549081325593
47.1,0.0002058163268510583,0.00023508210191342232,3.1327803929044403e-13,6.165810484803749e-08,0.002131441496614479
47.2,0.00019993437751967473,0.0002285135515381146,2.651112257992601e-13,5.639795044437359e-08,0.0021153504569758927
47.300000000000004,0.0001942068377630127,0.00022211318978310722,2.2423209827250417e-13,5.157208780097245e-08,0.0020993808658238645
47.400000000000006,0.0001886300835518224,0.000215877182004821,1.895566136628317e-13,4.714573039734456e-08,0.0020835318067353443
47.5,0.00018320056304447062,0.00020980176713452758,1.6015909284218602e-13,4.308700298827768e-08,0.0020678023701922632
47.6,0.00017791479551995952,0.00020388325665827523,1.352495276396047e-13,3.9366469619257255e-08,0.00205219165355024
47.7,0.00017276937031608403,0.00019811803359988584,1.1415407312700506e-13,3.5956955725149675e-08,0.0020366987609632165
47.800000000000004,0.00016776094577305135,0.0001925025515073811,9.629828792955395e-14,3.283338248574164e-08,0.0020213228033481457
47.900000000000006,0.00016288624818286716,0.0001870333334431783,8.119274391515026e-14,2.997261265059818e-08,0.0020060628983338455
48.0,0.00015814207074479496,0.00018170697097839766,6.842067755304905e-14,2.73533070919367e-08,0.001990918170196654
48.1,0.00015352527252717252,0.00017652012319160405,5.762739949296173e-14,2.4955791388054782e-08,0.0019758877498258455
48.2,0.00014903277743586246,0.0001714695156722934,4.851121735258607e-14,2.276193178140128e-08,0.0019609707746646426
48.300000000000004,0.0001446615731895919,0.00016655193952941672,4.081566005828191e-14,2.0755019894740866e-08,0.0019461663886652912
48.400000000000006,0.0001404087103024422,0.0001617642504052405,3.4322821013147184e-14,1.891966562613446e-08,0.0019314737422364003
48.5,0.0001362713010737196,0.00015710336749480896,2.884766244030399e-14,1.7241697678708776e-08,0.0019168919921977864
48.6,0.00013224651858543816,0.00015256627257127613,2.4233144966857034e-14,1.5708071214543755e-08,0.0019024203017311996
48.7,0.00012833159570763494,0.0001481500090173679,2.034606531261989e-14,1.4306782153517612e-08,0.0018880578403237262
48.800000000000004,0.0001245238241117131,0.00014385168086320126,1.7073501209274932e-14,1.3026787667724579e-08,0.0018738037837417714
48.900000000000006,0.00012082055329202155,0.0001396684518307093,1.4319776733486207e-14,1.1857932450196669e-08,0.0018596573139562193
49.0,0.00011721918959584525,0.00013559754438488195,1.2003873382418237e-14,1.0790880363181935e-08,0.0018456176191187109
49.1,0.00011371719526198248,0.00013163623879203448,1.0057222705781222e-14,9.817051096257435e-09,0.0018316838934997494
49.2,0.00011031208746808331,0.0001277818721853148,8.421825355780203e-15,8.928561488142066e-09,0.0018178553374534761
49.300000000000004,0.00010700143738688866,0.00012403183763762482,7.048649217531281e-15,8.118171188293447e-09,0.001804131157362608
49.400000000000006,0.00010378286925152577,0.00012038358324214757,5.896266004991628e-15,7.379232355306565e-09,0.0017905105655996042
49.5,0.00010065405942999507,0.00011683461120065084,4.929691496663842e-15,6.705643108828998e-09,0.0017769927804789933
49.6,9.761273550896923e-05,0.00011338247691972431,4.119399567692926e-15,6.091804470237353e-09,0.0017635770262077412
49.7,9.465667538703036e-05,0.00011002478811510976,3.440484460221555e-15,5.532580544749445e-09,0.0017502625328544848
49.800000000000004,9.178370637744822e-05,0.00010675920392426486,2.871949417184542e-15,5.0232617140211204e-09,0.001737048536290835
49.900000000000006,8.899170432060213e-05,0.00010358343402729463,2.3961029686784693e-15,4.559530623661512e-09,0.0017239342781501293
50.0,8.627859270614224e-05,0.00010049523777638415,1.9980468761424086e-15,4.137430764547783e-09,0.0017109190057965158
50.1,8.364234180496786e-05,9.749242333384275e-05,1.6652420697540752e-15,3.753337460372615e-09,0.001698001972262913
50.2,8.108096781110597e-05,9.45728468188757e-05,1.387140912268718e-15,3.4039310865768346e-09,0.001685182436223095
50.300000000000004,7.85925319935564e-05,9.173441146318633e-05,1.154875834322086e-15,3.086172357738999e-09,0.0016724596619421368
50.400000000000006,7.617513985816375e-05,8.897506677549919e-05,9.609958520210817e-16,2.7972795316664193e-09,0.001659832919235041
50.5,7.382694031957238e-05,8.629280771509416e-05,7.992437320158444e-16,2.53470738889695e-09,0.0016473014834264004
50.6,7.154612488331128e-05,8.368567387443294e-05,6.643676420129616e-16,2.2961278561176745e-09,0.00163486463530956
50.7,6.933092683805047e-05,8.11517486709482e-05,5.519620415681535e-16,2.0794121511750847e-09,0.0016225216611008958
50.800000000000004,6.717962045805953e-05,7.868915854806062e-05,4.583333511541986e-16,1.8826143359264166e-09,0.001610271852403396
50.900000000000006,6.509052021590001e-05,7.629607218548594e-05,3.8038660601912765e-16,1.7039561712004162e-09,0.0015981145061652578
51.0,6.30619800053698e-05,7.3970699718881e-05,3.155298716576037e-16,1.541813175627002e-09,0.0015860489246381072
51.1,6.10923923747162e-05,7.17112919688761e-05,2.6159368394078513e-16,1.394701797094906e-09,0.0015740744153377347
51.2,5.9180187770128736e-05,6.951613967953547e-05,2.1676319122592418e-16,1.2612676121299603e-09,0.001562190291005098
51.300000000000004,5.732383378951022e-05,6.738357276627309e-05,1.7952102852466772e-16,1.1402744745845192e-09,0.00155039586956125
51.400000000000006,5.552183444653166e-05,6.531195957326037e-05,1.4859925399710755e-16,1.0305945407172918e-09,0.0015386904740845085
51.5,5.3772729444957155e-05,6.329970614033829e-05,1.2293893333338365e-16,9.311991030457311e-10,0.0015270734327476063
51.6,5.2075093463232425e-05,6.134525547945899e-05,1.0165617456587071e-16,8.411501702966593e-10,0.0015155440787989424
51.7,5.0427535449316305e-05,5.944708686066162e-05,8.401360015879691e-17,7.595927353850949e-10,0.0015041017505172472
51.800000000000004,4.8828697925734526e-05,5.7603715107590545e-05,6.939639967323787e-17,6.857476776388963e-10,0.0014927457911702458
51.900000000000006,4.7277256304830456e-05,5.5813689902557326e-05,5.729223903147687e-17,6.189052494778445e-10,0.0014814755489845424
52.0,4.5771918214181073e-05,5.4075595101142274e-05,4.727441493401122e-17,5.584191014682054e-10,0.0014702903771007365
52.1,4.4311422832141706e-05,5.238804805632271e-05,3.898773833000115e-17,5.037008031266214e-10,0.0014591896335430948
52.2,4.289454023348608e-05,5.074969895212366e-05,3.213671158148872e-17,4.5421482005671987e-10,0.0014481726811727386
52.300000000000004,4.152007074509118e-05,4.915923014676244e-05,2.6475632289331175e-17,4.0947391098334185e-10,0.0014372388876670418
52.400000000000006,4.018684431162536e-05,4.7615355525272244e-05,2.1800314537396893e-17,3.6903491101918823e-10,0.0014263876254694049
52.5,3.8893719871188384e-05,4.61168198615775e-05,1.7941167156632737e-17,3.3249487006952405e-10,0.0014156182717534444
52.6,3.763958474084824e-05,4.466239818998829e-05,1.4757409871147826e-17,2.9948751766626136e-10,0.001404930208402142
52.7,3.642335401201872e-05,4.325089518608273e-05,1.2132243020944115e-17,2.6968002773591885e-10,0.0013943228219523574
52.800000000000004,3.52439699556182e-05,4.188114455693951e-05,9.968815943784285e-18,2.427700588575243e-10,0.0013837955035738588
52.900000000000006,3.410040143694371e-05,4.055200844067739e-05,8.186863877969992e-18,2.1848304746817891e-10,0.0013733476490298674
53.0,3.2991643340197544e-05,3.926237681526079e-05,6.719904128455962e-18,1.9656973323558346e-10,0.0013629786586411734
53.1,3.191671600259438e-05,3.801116691652043e-05,5.512899823467689e-18,1.7680389744796097e-10,0.0013526879372542553
53.2,3.0874664657979604e-05,3.6797322665341284e-05,4.5203143888944485e-18,1.589802967818188e-10,0.0013424748942052738
53.300000000000004,2.986455888988403e-05,3.561981410396249e-05,3.704492316575933e-18,1.4291277620494778e-10,0.001332338943287436
53.400000000000006,2.8885492093938215e-05,3.4477636841333725e-05,3.03431226741731e-18,1.2843254606408928e-10,0.001322279502713149
53.5,2.793658094956785e-05,3.3369811507467234e-05,2.4840673419164236e-18,1.1538660960121472e-10,0.0013122959950909404
53.6,2.7016964900890718e-05,3.229538321672684e-05,2.0325347322296757e-18,1.0363632824613353e-10,0.001302387847381437
53.7,2.6125805646731604e-05,3.1253421039987306e-05,1.662203163758734e-18,9.305611305276398e-11,0.001292554490866428
53.800000000000004,2.5262286639669485e-05,3.0243017485597492e-05,1.3586317283774001e-18,8.353223158785115e-11,0.0012827953611256728
53.900000000000006,2.4425612594033772e-05,2.92632879890813e-05,1.1099180645713797e-18,7.496172044989166e-11,0.0012731098979909545
54.0,2.3615009002758093e-05,2.8313370411501674e-05,9.06257485893045e-19,6.725139439765725e-11,0.0012634975455222434
54.1,2.2829721663004987e-05,2.7392424546418492e-05,7.395777112448495e-19,6.031694380710913e-11,0.0012539577519763213
54.2,2.2069016210469173e-05,2.6499631635364006e-05,6.032364038290845e-19,5.408211285702409e-11,0.0012444899697699604
54.300000000000004,2.1332177662267004e-05,2.563419389175838e-05,4.917708603758472e-19,4.847795147173137e-11,0.0012350936554525642
54.400000000000006,2.0618509968320066e-05,2.479533403319e-05,4.006909760220826e-19,4.344213462790006e-11,0.0012257682696749576
54.5,1.992733557113673e-05,2.3982294821978593e-05,3.2630809978437637e-19,3.891834316496937e-11,0.0012165132771550981
54.6,1.9257994973896458e-05,2.319433861393996e-05,2.6559363872408674e-19,3.485570072912143e-11,0.0012073281466507568
54.7,1.860984631674186e-05,2.2430746915272647e-05,2.1606230578598014e-19,3.1208261931767215e-11,0.001198212350929558
54.800000000000004,1.7982264961178552e-05,2.1690819947478835e-05,1.756757706108097e-19,2.7934547218333307e-11,0.0011891653667321915
54.900000000000006,1.737464308248637e-05,2.097387622023726e-05,1.42763192667134e-19,2.499712032453276e-11,0.0011801866747538634
55.0,1.6786389270043074e-05,2.0279252112141507e-05,1.1595571554212137e-19,2.2362204547743108e-11,0.0011712757596041483
55.1,1.621692813545997e-05,1.9606301459215848e-05,9.413250006010759e-20,1.9999334383039617e-11,0.0011624321097786345
55.2,1.5665699928430786e-05,1.8954395151121607e-05,7.637628871807698e-20,1.788103936904497e-11,0.0011536552176407068
55.300000000000004,1.513216016019275e-05,1.8322920734964974e-05,6.19368386807331e-20,1.5982557260076027e-11,0.001144944579374415
55.400000000000006,1.4615779234498784e-05,1.7711282026615996e-05,5.020084692959758e-20,1.4281573890016657e-11,0.001136299694970404
55.5,1.4116042086000712e-05,1.711889872944986e-05,4.066722886226955e-20,1.2758602612483122e-11,0.0011277200681919174
55.6,1.3632447825941216e-05,1.6545206060418164e-05,3.292680883781228e-20,1.1397402202188575e-11,0.0011192052065437917
55.7,1.3164509395053578e-05,1.5989654383359747e-05,2.6645644666401618e-20,1.0178540127429068e-11,0.0011107546212498682
55.800000000000004,1.271175322356792e-05,1.5451708849459197e-05,2.155134352353886e-20,9.087448594928347e-12,0.0011023678272193314
55.900000000000006,1.2273718898221362e-05,1.493084904475984e-05,1.7421838966815476e-20,8.111016718183094e-12,0.001094044343023962
56.0,1.1849958836172032e-05,1.44265686446401e-05,1.4076191593110657e-20,7.237448413297122e-12,0.001085783690863025
56.1,1.1440037965713903e-05,1.3938375075159e-05,1.1367052683634116e-20,6.4561337822929344e-12,0.0010775853965478176
56.2,1.1043533413692427e-05,1.3465789181178783e-05,9.174493680152132e-21,5.757532741665309e-12,0.0010694489894640014
56.300000000000004,1.0660034199519084e-05,1.3008344901170918e-05,7.400956794632346e-21,5.133069764584889e-12,0.0010613740025447417
56.400000000000006,1.0289140935684273e-05,1.2565588948612554e-05,5.967125369358173e-21,4.575038706320375e-12,0.0010533599722550686
56.5,9.930465534667708e-06,1.2137080499879655e-05,4.808548348084952e-21,4.076516774894724e-12,0.0010454064385502636
56.6,9.583630922146516e-06,1.1722390888544195e-05,3.872882697075038e-21,3.6312867934465486e-12,0.0010375129448601274
56.7,9.248270756401019e-06,1.1321103305982094e-05,3.117641911740901e-21,3.2337669778928725e-12,0.0010296790380593926
56.800000000000004,8.924029153818338e-06,1.093281250819814e-05,2.5083587590758494e-21,2.878947523894855e-12,0.0010219042684408064
56.900000000000006,8.610560420395854e-06,1.0557124528776197e-05,2.017086883164886e-21,2.562333361376181e-12,0.0010141881896912211
57.0,8.307528789145057e-06,1.0193656397861055e-05,1.6211794580444659e-21,2.27989249344737e-12,0.001006530358864589
57.1,8.014608163298851e-06,9.84203586708012e-06,1.3022942199966102e-21,2.028009390031026e-12,0.0009989303363574843
57.2,7.731481865224472e-06,9.501901140312916e-06,1.0455833727479213e-21,1.803442955192201e-12,0.0009913876858807199
57.300000000000004,7.457842390945543e-06,9.172900610216045e-06,8.390343835495551e-22,1.603288631563316e-12,0.0009839019744429284
57.400000000000006,7.193391170177515e-06,8.854692600413416e-06,6.729338645790354e-22,1.4249442456808857e-12,0.0009764727723130746
57.5,6.937838331780912e-06,8.546945113259727e-06,5.394318010599029e-22,1.2660792348594904e-12,0.0009690996530062006
57.6,6.690902474537818e-06,8.249335583087416e-06,4.321875418187539e-22,1.124606929732542e-12,0.0009617821932570806
57.7,6.4523104431584205e-06,7.961550634847462e-06,3.4608237207179285e-22,9.986595970718698e-13,0.0009545199729898032
57.800000000000004,6.221797109423613e-06,7.683285848053819e-06,2.7698627591564927e-22,8.865659752214047e-13,0.0009473125753011682
57.900000000000006,5.999105158372148e-06,7.414245525943329e-06,2.2156877756961266e-22,7.868310596875742e-13,0.0009401595864323851
58.0,5.78398487944087e-06,7.154142469763002e-06,1.7714561667079144e-22,6.98117919337034e-13,0.0009330605957475135
58.1,5.576193962467043e-06,6.902697758096379e-06,1.4155453857127618e-22,6.19231344465289e-13,0.0009260151957086166
58.2,5.3754972984637156e-06,6.6596405311429736e-06,1.130547270626742e-22,5.4910314690204e-13,0.0009190229818524032
58.300000000000004,5.181666785078893e-06,6.4247077798639465e-06,9.02454247486517e-23,4.867789494792529e-13,0.0009120835527682912
58.400000000000006,4.994481136650711e-06,6.1976441399084825e-06,7.200011687047344e-23,4.314063177616313e-13,0.0009051965100741186
58.5,4.813725698771927e-06,5.978201690236581e-06,5.74133318043974e-23,3.8222410106776926e-13,0.0008983614583941267
58.6,4.6391922672772944e-06,5.766139756353487e-06,4.575766361800414e-23,3.3855286262275175e-13,0.0008915780053334317
58.7,4.470678911569149e-06,5.561224718073007e-06,3.6449071889940455e-23,2.9978629029878555e-13,0.0008848457614620484
58.800000000000004,4.3079898021969455e-06,5.3632298217271204e-06,2.9018880222771676e-23,2.653834899264027e-13,0.000878164340286811
58.900000000000006,4.150935042607602e-06,5.171934996739852e-06,2.3091192873004778e-23,2.3486207269466314e-13,0.0008715333582280788
59.0,3.99933050498459e-06,4.98712667648486e-06,1.8364691256939948e-23,2.0779195679416573e-13,0.0008649524346057072
59.1,3.852997670094731e-06,4.8085976233466825e-06,1.4597969047709704e-23,1.8378981127386565e-13,0.0008584211916072603
59.2,3.711763471062561e-06,4.636146757906377e-06,1.1597724561891748e-23,1.6251407715674679e-13,0.0008519392542738816
59.300000000000004,3.575460140993e-06,4.469578992172961e-06,9.209259009055847e-24,1.436605072586735e-13,0.0008455062504748383
59.400000000000006,3.4439250643646947e-06,4.308705066783869e-06,7.308834549569517e-24,1.2695817194158107e-13,0.0008391218108881305
59.5,3.3170006321164987e-06,4.1533413920971216e-06,5.797531548327449e-24,1.1216588326315171e-13,0.0008327855689777642
59.6,3.194534100351567e-06,4.003309893100077e-06,4.59631365411498e-24,9.90689947122857e-14,0.000826497160974636
59.7,3.076377452583897e-06,3.85843785805982e-06,3.642065415228666e-24,8.74765379896745e-14,0.0008202562258533888
59.800000000000004,2.9623872654533723e-06,3.7185577908412573e-06,2.884412537112654e-24,7.721866214874658e-14,0.0008140624053121164
59.900000000000006,2.8524245778367285e-06,3.583507266820274e-06,2.2831716119671925e-24,6.814434389300259e-14,0.000807915343755882
60.0,2.746354763282344e-06,3.453128792319647e-06,1.8063058426287515e-24,6.01193409665979e-14,0.0008018146882685404
60.1,2.644047405698373e-06,3.3272696674969916e-06,1.428287276094206e-24,5.302436340836587e-14,0.0007957600885998986
60.2,2.545376178224402e-06,3.2057818526144526e-06,1.1287854386114715e-24,4.675343999432057e-14,0.0007897511971430029
60.300000000000004,2.4502187252179813e-06,3.0885218376209515e-06,8.916296584244025e-25,4.12124594967054e-14,0.0007837876689116923
60.400000000000006,2.3584565472886226e-06,2.975350514979011e-06,7.045268451978485e-25,3.631786846295424e-14,0.0007778691615240757
60.5,2.2699748893125117e-06,2.8661330556686594e-06,5.56395829803977e-25,3.199550908729692e-14,0.0007719953351821516
60.6,2.184662631362603e-06,2.76073878830225e-06,4.391809243696554e-25,2.817958243111458e-14,0.0007661658526512583
60.7,2.10241218248964e-06,2.659041081284851e-06,3.464785508713865e-25,2.481172376343605e-14,0.0007603803792421417
60.800000000000004,2.0231193772907217e-06,2.560917227955852e-06,2.732011515483133e-25,2.1840178156506657e-14,0.000754638582790701
60.900000000000006,1.9466833752029515e-06,2.466248334648184e-06,2.153089009013434e-25,1.921906569791196e-14,0.000748940133639631
61.0,1.873006562461046e-06,2.374919211602981e-06,1.6959565881762012e-25,1.6907726783708855e-14,0.000743284704617134
61.1,1.8019944566584094e-06,2.286818266677865e-06,1.3351829237281197e-25,1.487013894844653e-14,0.0007376719710246052
61.2,1.733555613852576e-06,2.201837401788531e-06,1.050606539505382e-25,1.3074397578923391e-14,0.000732101610608519
61.300000000000004,1.6676015381567051e-06,2.119871912023925e-06,8.26252381736223e-26,1.1492253658811843e-14,0.0007265733035497353
61.400000000000006,1.604046593759802e-06,2.0408203873762533e-06,6.494693268327871e-26,1.0098702409967236e-14,0.0007210867324440691
61.5,1.542807919319666e-06,1.9645846170283847e-06,5.1024394937555836e-26,8.8716173413623e-15,0.000715641582278166
61.6,1.483805344673048e-06,1.8910694961415249e-06,4.0065482886738326e-26,7.791424795499176e-15,0.0007102375404186977
61.7,1.4269613098090386e-06,1.820182935087629e-06,3.144388511088547e-26,6.8408146014771775e-15,0.0007048742965914343
61.800000000000004,1.3722007860522592e-06,1.7518357710714842e-06,2.46646708034274e-26,6.004482909581987e-15,0.0006995515428621746
61.900000000000006,1.3194511994036137e-06,1.685941682088498e-06,1.933694005652053e-26,5.268903699736596e-15,0.0006942689736210249
62.0,1.2686423559873186e-06,1.6224171031651945e-06,1.515212293831581e-26,4.622125830253808e-15,0.0006890262855648455
62.1,1.2197063695538235e-06,1.561181144830239e-06,1.1866770094402304e-26,4.053592828469871e-15,0.0006838231776779628
62.2,1.1725775909892411e-06,1.5021555137648323e-06,9.28891271762599e-27,3.55398292494968e-15,0.000678659351216802
62.300000000000004,1.1271925397827399e-06,1.4452644355819894e-06,7.267257488362851e-27,3.1150671016252965e-15,0.0006735345096930334
62.400000000000006,1.0834898374044832e-06,1.3904345796855212e-06,5.682631943763342e-27,2.729583164661957e-15,0.0006684483588528819
62.5,1.0414101425473604e-06,1.3375949861599344e-06,4.4412152725819646e-27,2.391124067935612e-15,0.0006634006066669903
62.6,1.0008960881869269e-06,1.2866769946437964e-06,3.469184831892053e-27,2.0940389053633846e-15,0.0006583909633063316
62.7,9.618922204146584e-07,1.2376141751396788e-06,2.7084846149442644e-27,1.8333451622898476e-15,0.0006534191411292767
62.800000000000004,9.24344939000615e-07,1.1903422607147675e-06,2.113482367143609e-27,1.6046509698157296e-15,0.0006484848546683242
62.900000000000006,8.8820243964255e-07,1.1447990820471834e-06,1.6483301721451928e-27,1.40408624325213e-15,0.0006435878206048131
63.0,8.53414657859181e-07,1.1009245037736932e-06,1.2848816101276353e-27,1.2282417085004059e-15,0.0006387277577621643
63.1,8.199332144863934e-07,1.0586603625955081e-06,1.0010490221927053e-27,1.0741149296296968e-15,0.0006339043870835437
63.2,7.87711362735934e-07,1.0179504070997166e-06,7.795085939070195e-28,9.39062548622057e-16,0.0006291174316187924
63.300000000000004,7.567039367768821e-07,9.787402392544917e-07,6.066801711637368e-28,8.207580354217169e-16,0.0006243666165073707
63.400000000000006,7.26867301801175e-07,9.40977257537325e-07,4.7192395944099725e-28,7.17154324164714e-16,0.0006196516689626024
63.5,6.981593055351981e-07,9.046106016561708e-07,3.6690834401625353e-28,6.264507807770955e-16,0.0006149723182571561
63.6,6.705392311602194e-07,8.69591098824176e-07,2.8511265011384938e-28,5.470640089046052e-16,0.0006103282957049845
63.7,6.439677516053284e-07,8.358712115495564e-07,2.214362532388305e-28,4.776020561770723e-16,0.0006057193346503831
63.800000000000004,6.184068851772668e-07,8.034049869029033e-07,1.7189146105980025e-28,4.168416318335605e-16,0.0006011451704465732
63.900000000000006,5.938199524922673e-07,7.721480072248864e-07,1.3336234538763925e-28,3.6370799038246355e-16,0.0005966055404460726
64.0,5.701715346759192e-07,7.420573422383029e-07,1.03415465504564e-28,3.1725717482183194e-16,0.0005921001839839303
64.10000000000001,5.474274327976196e-07,7.130915025288857e-07,8.015139854577551e-29,2.766603475127322e-16,0.0005876288423595454
64.2,5.25554628507132e-07,6.852103943602908e-07,6.208834263590024e-29,2.4118996754669907e-16,0.0005831912588269686
64.3,5.04521245841276e-07,6.583752757891755e-07,4.8070914084064113e-29,2.102076007881822e-16,0.0005787871785769232
64.4,4.842965141696717e-07,6.325487140471981e-07,3.719872433405581e-29,1.8315317307549952e-16,0.000574416348722741
64.5,4.6485073224906516e-07,6.076945441573518e-07,2.8770477376361197e-29,1.595354986582614e-16,0.0005700785182866427
64.60000000000001,4.4615523335643674e-07,5.83777828752754e-07,2.2240238808398073e-29,1.3892393513166155e-16,0.0005657734381845481
