Deltai (deg),e HBM 0,e HBM 1,e HBM 2,e HBM 3,e HBM 4,e HBM 5,e HBM 6,e HBM 7,e HBM 8,e HBM 9,e HBM 10,e HBM 11,e HBM 12,e HBM 13,e HBM 14,e HBM 15,e HBM 16,e HBM 17,e HBM 18,e HBM 19,e HBM 20,e HBM 21,e HBM 22,e HBM 23,e HBM 24,e HBM 25,e HBM 26,e HBM 27,e HBM 28,e HBM 29,e HBM 30,e HBM 31,e HBM 32,e HBM 33,e HBM 34,e HBM 35,e HBM 36,e HBM 37,e HBM 38,e HBM 39,e HBM 40,e HBM 41,e HBM 42,e HBM 43,e HBM 44,e HBM 45,e HBM 46,e HBM 47,e HBM 48,e HBM 49,e HBM 50,e HBM 51,e HBM 52,e HBM 53,e HBM 54,e HBM 55,e HBM 56,e HBM 57,e HBM 58,e HBM 59,e HBM 60,e HBM 61,e HBM 62,e HBM 63,e HBM 64,e HBM 65,e HBM 66,e HBM 67,e HBM 68,e HBM 69,e HBM 70,e HBM 71,e HBM 72,e HBM 73,e HBM 74,e HBM 75,e HBM 76,e HBM 77,e HBM 78,e HBM 79,e HBM 80,e HBM 81,e HBM 82,e HBM 83,e HBM 84,e HBM 85,e HBM 86,e HBM 87,e HBM 88,e HBM 89,e HBM 90,e HBM 91,e HBM 92,e HBM 93,e HBM 94,e HBM 95,e HBM 96,e HBM 97,e HBM 98,e HBM 99
47.5,5.2135199681130135e-15,4.812057060172135e-13,1.7294352455451362e-10,5.509154225124693e-15,1.0404125825017897e-15,6.5295438693745756e-12,2.7502188998351816e-12,4.4893718865112625e-12,2.5603243205878725e-12,1.077082679941855e-11,2.1332141558766033e-11,2.4694442509224248e-12,1.7312404045264996e-12,2.7921523941916712e-11,8.286215234439437e-13,4.324365834887112e-13,5.443802337884494e-12,1.8087207492760255e-12,3.227189685641189e-12,7.058648609526345e-12,1.0545248207680525e-13,6.275575266216669e-12,1.818634580929849e-13,2.5801117268966757e-15,2.8838602344043045e-13,9.78748972271125e-14,1.7758222135930787e-11,5.303171458901232e-11,3.20418119202539e-14,1.818833055821635e-14,7.96020982417396e-14,9.641899322339328e-17,1.577737771687683e-13,3.827516417930969e-12,7.090048169564146e-12,5.754784752742359e-12,4.261188078615492e-12,1.66730281277818e-13,9.46471504809206e-12,2.740612372664688e-11,9.794318845470321e-13,4.3050125060775774e-11,3.478597740612628e-11,1.899233749014413e-12,2.461127298617921e-13,1.616058092730891e-11,6.144131624478096e-12,2.424381653593778e-12,7.487429858501204e-10,1.7969061868899643e-12,1.6206940453721286e-11,2.3407308577328127e-13,2.4159291083084897e-14,1.281505316671977e-15,1.6703954195633974e-17,1.3119896545692772e-14,8.140977680492588e-11,1.0237826033499254e-15,8.910223240848394e-15,1.2682532922880724e-12,1.2993359288715213e-10,1.1673532335944675e-12,1.211523868997554e-12,8.872622822284562e-12,4.1858025218635696e-11,2.8549734631414843e-11,6.258018263362603e-13,1.7620090705688496e-11,9.05851920984814e-14,6.01658192106051e-12,1.0834951958545019e-10,2.0364190086618933e-13,6.765766929789391e-13,2.2748628877905323e-14,4.0060928143763714e-11,1.7531393252172607e-11,9.096091853057638e-13,2.146860222390434e-14,4.347762960778964e-12,5.131668943116618e-14,2.0050476669353998e-15,3.133767440884953e-13,6.109455030139596e-14,1.4431873392100254e-15,4.009103490330857e-12,3.1949013896791935e-13,2.315296044559904e-13,1.5591930704810573e-11,8.600745108556479e-12,8.164279962501486e-14,4.094845228181021e-12,1.0153829099733275e-12,5.60670216070671e-13,1.830193310510635e-15,5.889442608368754e-13,3.4574354593330413e-12,4.714547079692436e-12,2.0422971828141927e-13,2.63192646124049e-13,7.773935460041936e-13
48.0,2.006254178244893e-15,2.1396948323387852e-13,9.240963426913713e-11,2.135630390619726e-15,3.7541273369335996e-16,3.1399567817137283e-12,1.2908345914967633e-12,2.1197484503736215e-12,1.1944872565899235e-12,5.24192308142677e-12,1.0673272959954811e-11,1.1614070361819894e-12,7.977396414783437e-13,1.4028605371695959e-11,3.723905227733718e-13,1.9069563388974153e-13,2.592599196099995e-12,8.326768636436235e-13,1.5181954801328538e-12,3.3969353797327426e-12,4.4303830564142627e-14,2.9932098444769997e-12,7.839616368302884e-14,9.620591183417827e-16,1.24469727537118e-13,4.093509117155931e-14,8.754063041500117e-12,2.7122062475742603e-11,1.2931220348050346e-14,7.277217489295374e-15,3.306106309263163e-14,3.267176492443029e-17,6.747816219861233e-14,1.7939795072836863e-12,3.4149871462403265e-12,2.7507425451016007e-12,1.9981042895943363e-12,7.097500959045694e-14,4.5999399960148e-12,1.3827162959350767e-11,4.4278583891128846e-13,2.217368303397079e-11,1.758102993618323e-11,8.821443033185103e-13,1.0560394639239857e-13,8.030122319620603e-12,2.9353004002824527e-12,1.12633630828859e-12,4.2119876432438683e-10,8.242505211846453e-13,7.965923375249467e-12,1.0099557997051967e-13,9.655194385317912e-15,4.680775239150277e-16,5.290527043052041e-18,5.141964944680493e-15,4.215073024384081e-11,3.717547326886652e-16,3.503290858600464e-15,5.739325901552829e-13,6.872020606461234e-11,5.291967647839442e-13,5.545711709050763e-13,4.321719551090186e-12,2.1169345225467476e-11,1.4310840854016607e-11,2.7831534501506936e-13,8.733303349647824e-12,3.8032151319532206e-14,2.891637173923081e-12,5.714172037332189e-11,8.829669934961701e-14,3.020974324686705e-13,9.098448304024403e-15,2.0342257085582192e-11,8.67109293380692e-12,4.1057018229723023e-13,8.587411693126426e-15,2.0439987688340227e-12,2.107742528428277e-14,7.461370595495476e-16,1.371444651142535e-13,2.5334050895423746e-14,5.285060120217261e-16,1.8938788772553986e-12,1.3951128495443864e-13,9.939490256289477e-14,7.681889318409497e-12,4.170009362999743e-12,3.403548198258843e-14,1.9462223080723892e-12,4.597738255619955e-13,2.485637276184869e-13,6.741045050716081e-16,2.628290636793113e-13,1.6238171997377735e-12,2.2228741657704918e-12,8.724457699702394e-14,1.134684242858161e-13,3.453016174938233e-13
48.5,7.607784311839907e-16,9.396357547428753e-14,4.8900987044748805e-11,8.159602252252158e-16,1.3332587992328734e-16,1.4929449507996507e-12,5.988420601060605e-13,9.89234869095801e-13,5.507345609675576e-13,2.5227014299736797e-12,5.283439573155293e-12,5.399530868631256e-13,3.632093078875391e-13,6.973413998241582e-12,1.6529364987211132e-13,8.303460462613538e-14,1.2205569545372824e-12,3.787498650223757e-13,7.059384500199614e-13,1.6163156326165394e-12,1.83645219155349e-14,1.4112395680581522e-12,3.3359794005610406e-14,3.532747299287864e-16,5.3021778692139666e-14,1.6890015974132243e-14,4.26794433855368e-12,1.3726702410856402e-11,5.145554053001134e-15,2.870851086452479e-15,1.3544708773710658e-14,1.0887955379710313e-17,2.848373110205965e-14,8.30941056833351e-13,1.6263443125892188e-12,1.2998612103240085e-12,9.258511813455065e-13,2.981458683373416e-14,2.2107463076972528e-12,6.902912154797504e-12,1.9772968872447768e-13,1.1305565214604896e-11,8.791687291128898e-12,4.049280772658931e-13,4.471804538323686e-14,3.947386645244871e-12,1.386278232611174e-12,5.170895222210465e-13,2.348553988202247e-10,3.7352344420862967e-13,3.872134053912789e-12,4.3012350353482814e-14,3.803973890857872e-15,1.6831970831907647e-16,1.64593816874141e-18,1.9860779179771943e-15,2.1600466537971176e-11,1.3289051957663273e-16,1.3578537661720677e-15,2.5652773155286167e-13,3.598814886147385e-11,2.36968618784552e-13,2.5081908149505267e-13,2.0818298973934692e-12,1.0592398475691416e-11,7.096572016623424e-12,1.222286425582751e-13,4.281745290344987e-12,1.5755086188683675e-14,1.3741251179295151e-12,2.983949653559975e-11,3.7796701916768246e-14,1.332136724939475e-13,3.587580852353744e-15,1.0221098858407023e-11,4.242058176235368e-12,1.8305139901787283e-13,3.386541166062798e-15,9.496447046943442e-13,8.538489682793085e-15,2.7345475568049076e-16,5.925921001570724e-14,1.0363365378929364e-14,1.9054903732437357e-16,8.843069409657586e-13,6.014429783884191e-14,4.2111180575256954e-14,3.743300124415581e-12,1.9992551623255826e-12,1.3997497812152265e-14,9.144683945828656e-13,2.0565103415142307e-13,1.0881397813479376e-13,2.4446351626606386e-16,1.1584190292822931e-13,7.537378449532584e-13,1.0358025912015147e-12,3.677855947955247e-14,4.82815780674701e-14,1.5143640745962829e-13
49.0,2.8428094660343427e-16,4.07524625752011e-14,2.5627451897386606e-11,3.0726537310717436e-16,4.660386905340785e-17,7.018482406112772e-13,2.745948351986228e-13,4.562793895792526e-13,2.509443446070287e-13,1.2005345707693356e-12,2.587568421313734e-12,2.4814981329573326e-13,1.633972590373543e-13,3.4295091826227774e-12,7.246509385377136e-14,3.570076684088325e-14,5.680287931416966e-13,1.702156500804967e-13,3.2444562447835584e-13,7.603932039057701e-13,7.510551948380184e-15,6.577248972350108e-13,1.4012999049524383e-14,1.2775295409917352e-16,2.229183757310411e-14,6.8750239273554e-15,2.057911600379451e-12,6.874896874183377e-12,2.0188077562132655e-15,1.116680088607751e-15,5.473726419945528e-15,3.5684844013093005e-18,1.1866857216068335e-14,3.8034287323778073e-13,7.658072110900867e-13,6.072537457329188e-13,4.239355160487266e-13,1.2359032924204458e-14,1.0506734758200034e-12,3.409929580727421e-12,8.721852087754674e-14,5.7060786113340524e-12,4.349987084134812e-12,1.8369324715154793e-13,1.8687106934156864e-14,1.9196386637523366e-12,6.472231778339129e-13,2.3458160299875364e-13,1.2979953783502173e-10,1.6722504028820996e-13,1.8614175979548353e-12,1.8081060608934076e-14,1.4774530997466707e-15,5.958980424785294e-17,5.029942540215051e-19,7.560176319145634e-16,1.0955965327940789e-11,4.6764923209642466e-17,5.18822737920649e-16,1.1324689449545842e-13,1.866150274329552e-11,1.048149570606085e-13,1.1208353674504836e-13,9.917860627994754e-13,5.243718745588591e-12,3.4813882779391264e-12,5.3008356116171304e-14,2.0765146010173185e-12,6.439718489027717e-15,6.456501724497019e-13,1.542913322412287e-11,1.5973329519833077e-14,5.801260055042701e-14,1.3946278142725676e-15,5.081785824666662e-12,2.052696631591152e-12,8.061424261493105e-14,1.3166974500486147e-15,4.360210149817464e-13,3.4115294895592872e-15,9.870185384046567e-17,2.5281304633623435e-14,4.182067007894721e-15,6.763837906324352e-17,4.081311733204441e-13,2.559839988259673e-14,1.7607854614173806e-14,1.804096257219047e-12,9.478282857711188e-13,5.679020001769877e-15,4.247821447427475e-13,9.086357325519323e-14,4.7037939621355524e-14,8.728858181521384e-17,5.0425600579193847e-14,3.4578299769128204e-13,4.770087228313693e-13,1.5299870660201847e-14,2.0276502612168604e-14,6.557465092983318e-14
49.5,1.0467781254787838e-16,1.7455601045135663e-14,1.3300888619807852e-11,1.1404072958201097e-16,1.6033618413472228e-17,3.262285262722393e-13,1.2445455637204155e-13,2.0800732713634412e-13,1.1300216529088113e-13,5.649592134057796e-13,1.2537845363942174e-12,1.1273485903329652e-13,7.263142519189273e-14,1.6686838435935063e-12,3.1377380798339573e-14,1.5156398573815107e-14,2.6131978046032263e-13,7.558184704232826e-14,1.4738488527024685e-13,3.536905409514679e-13,3.0305256215555524e-15,3.030175457441407e-13,5.810560238954602e-15,4.549638549026983e-17,9.249930523020925e-15,2.7607572607667223e-15,9.81371802066334e-13,3.4073960890987143e-12,7.809585281051501e-16,4.2827199262115177e-16,2.182011631836734e-15,1.1502308367853417e-18,4.879549914880993e-15,1.7204128300694268e-13,3.565413807569199e-13,2.8045914111592655e-13,1.9182005137779228e-13,5.055598094137013e-15,4.937859715851009e-13,1.6667569408026924e-12,3.8001805141689225e-14,2.8508492195832224e-12,2.1295680312090914e-12,8.235415846963803e-14,7.706513139726211e-15,9.235313105516065e-13,2.9871946741260794e-13,1.0516051878299199e-13,7.110577632748951e-11,7.396215587820451e-14,8.849452819707452e-13,7.50230212175014e-15,5.657043913791853e-16,2.0769629737662767e-17,1.5098974821326197e-19,2.836194666758495e-16,5.500062902909333e-12,1.6200752392264077e-17,1.9542233400007998e-16,4.937837896736594e-14,9.581770562280923e-12,4.579461910951023e-14,4.9488130657496513e-14,4.672774898849981e-13,2.568281738919607e-12,1.6895719740746714e-12,2.2701324395718844e-14,9.961414851880355e-13,2.5971030983695044e-15,2.9995546477178564e-13,7.899569508902393e-12,6.664523527479295e-15,2.49498324140651e-14,5.344870742643609e-16,2.500088857985406e-12,9.824677180405166e-13,3.506740122508791e-14,5.047207852953128e-16,1.9784243188242911e-13,1.3443791663170221e-15,3.5086342515913025e-17,1.0649008106558968e-14,1.6648502253481537e-15,2.3637918386191013e-17,1.8618401951752202e-13,1.0756337457969459e-14,7.265929714665624e-15,8.59969831378965e-13,4.443460737394343e-13,2.273007533502675e-15,1.950675842966704e-13,3.965710300781469e-14,2.0078374954796226e-14,3.068720818161894e-17,2.1678517388315917e-14,1.567787066402621e-13,2.1710151877968462e-13,6.280837748928925e-15,8.404459688646024e-15,2.8035976039225258e-14
50.0,3.798208913095686e-17,7.384181865668704e-15,6.83664948837229e-12,4.171652152137121e-17,5.429291620523676e-18,1.499270342783324e-13,5.5752918417461386e-14,9.372226179631652e-14,5.0288697697665013e-14,2.629015389110791e-13,6.010490915467868e-13,5.0627775818012835e-14,3.1900417479488524e-14,8.03288819495594e-13,1.3418984695211437e-14,6.3535220376079706e-15,1.1884033083584352e-13,3.315938948625384e-14,6.617590898427338e-14,1.6266039745674772e-13,1.206473935893254e-15,1.3799750308514732e-13,2.3783956747749365e-15,1.5956234273881906e-17,3.7881929804448e-15,1.0936845760797268e-15,4.628489965035738e-13,1.671227280532441e-12,2.978730184210756e-16,1.6195090195841234e-16,8.580085070605528e-16,3.6462793999356785e-19,1.980291034723191e-15,7.69028415264146e-14,1.6412848731684817e-13,1.2805459769338207e-13,8.576770476063788e-14,2.0407647875838713e-15,2.2948370074629696e-13,8.061445690597665e-13,1.6355296097450777e-14,1.4099437040931985e-12,1.0315324292462593e-12,3.648840828303715e-14,3.1363922329544557e-15,4.395477625477956e-13,1.3629464676948578e-13,4.65845654301929e-14,3.86096404160617e-11,3.231786204308174e-14,4.1607171450165646e-13,3.0725935677200258e-15,2.1353303210339038e-16,7.126976991604033e-18,4.452119650722123e-20,1.0485970172802174e-16,2.7328396691384517e-12,5.525083884637894e-18,7.256356067593302e-17,2.1265025205888332e-14,4.871435664956693e-12,1.976352504771652e-14,2.1589284109319788e-14,2.1772876994539364e-13,1.2445264547244557e-12,8.111876262476545e-13,9.600493636672732e-15,4.726927510474309e-13,1.033445804204836e-15,1.3778590717136197e-13,4.004766309590627e-12,2.7452055553848942e-15,1.059704301805151e-14,2.0194743937923966e-16,1.21706801806221e-12,4.651116083960474e-13,1.5067752063756792e-14,1.9074446566521246e-16,8.871503158802095e-14,5.225152735789997e-16,1.2283548569709342e-17,4.428787932506209e-15,6.538127065924816e-16,8.13307676872748e-18,8.395197871148855e-14,4.462202327660741e-15,2.9590456382806112e-15,4.054386808432656e-13,2.0598864085684038e-13,8.9749665532924e-16,8.85574815475036e-14,1.709717743745353e-14,8.463022543761951e-15,1.062218547367161e-17,9.204520643137158e-15,7.025393405548652e-14,9.765323065043671e-14,2.5443928137665053e-15,3.4382045286475198e-15,1.1835030363312402e-14
50.5,1.358064456097488e-17,3.08501008716107e-15,3.480113434451935e-12,1.5040349353274628e-17,1.809492763346764e-18,6.812668605787402e-14,2.468668515806226e-14,4.173719267415565e-14,2.2117105213774438e-14,1.209769883444871e-13,2.8507094155827516e-13,2.2475316669220052e-14,1.384395467878093e-14,3.825823705203541e-13,5.668103430553928e-15,2.629862933257713e-15,5.3425064228641064e-14,1.4373633370401594e-14,2.9368571635345674e-14,7.396280587671494e-14,4.7388373874548095e-16,6.212331722189598e-14,9.61013277444418e-16,5.5110135470883375e-18,1.5311817450182498e-15,4.274307937416836e-16,2.1589568839840335e-13,8.111569154874309e-13,1.1202231620220023e-16,6.038371981190551e-17,3.32802580215271e-16,1.1367857337983276e-19,7.93201425528079e-16,3.3970694540750576e-14,7.470359911360212e-14,5.780254113218178e-14,3.7895632242362763e-14,8.129160929887586e-16,1.0546468522368144e-13,3.858045906598275e-13,6.9529846431136896e-15,6.902721056406668e-13,4.94381338690928e-13,1.597722481911388e-14,1.2596776101869384e-15,2.069582949631815e-13,6.147518974486199e-14,2.0392099209039206e-14,2.078001083826789e-11,1.3950844322286008e-14,1.9346354359208072e-13,1.2420972630172947e-15,7.945848023771375e-17,2.407696635214348e-18,1.289499338417564e-20,3.820759224341893e-17,1.3439717477364606e-12,1.854946125058618e-18,2.6561473834560398e-17,9.045103100596038e-15,2.4523374198124836e-12,8.42506252610366e-15,9.30579333364105e-15,1.0033232522543013e-13,5.966557034748452e-13,3.8528874597077744e-13,4.009326683955173e-15,2.2187518617489564e-13,4.057536457395266e-16,6.258083238685968e-14,2.010308878591651e-12,1.1163817848657178e-15,4.445018037238683e-15,7.522492340088013e-17,5.862658191018859e-13,2.1779175708954594e-13,6.395086557991518e-15,7.107031857803077e-17,3.9313411377410744e-14,2.0029992105414414e-16,4.2352841787201646e-18,1.818555937291377e-15,2.532943773522759e-16,2.755054026314078e-18,3.7416690519603224e-14,1.82754187866762e-15,1.189290244764083e-15,1.8905388132271662e-13,9.442683648451006e-14,3.495982816101892e-16,3.9745384990447045e-14,7.281152249038684e-15,3.5224034909065984e-15,3.620153117911377e-18,3.8598095494250884e-15,3.111389265755065e-14,4.3410779332214583e-14,1.0171558864050618e-15,1.3882215331107856e-15,4.932840537572257e-15
51.0,4.784970242655726e-18,1.2729091821768423e-15,1.7544092707192813e-12,5.3445296983945724e-18,5.935708809087453e-19,3.060792401763177e-14,1.0804292144856348e-14,1.8370460938390898e-14,9.613033371380247e-15,5.5048566867621645e-14,1.337679046799332e-13,9.863002416974217e-15,5.9363018049702595e-15,1.802742740738515e-13,2.3646725797702357e-15,1.0748595945133734e-15,2.3741922722246615e-14,6.155985840495914e-15,1.2882545223631973e-14,3.325202457557327e-14,1.8364518521556005e-16,2.7645089785624416e-14,3.8331326836183524e-16,1.874477010916268e-18,6.108328908257485e-16,1.6479703068137417e-16,9.959728582545065e-14,3.89610539818758e-13,4.153824246663206e-17,2.2198782229201624e-17,1.273333995306796e-16,3.485547609053317e-20,3.135762477969205e-16,1.4829236453985788e-14,3.3618831888471295e-14,2.5794366473035768e-14,1.6545889145230673e-14,3.195441334426972e-16,4.7929665182615785e-14,1.8269878016659868e-13,2.9197307525009404e-15,3.3452601823987575e-13,2.3443857265421266e-13,6.913927423259541e-15,4.992810060528954e-16,9.64010837224767e-14,2.74111189742932e-14,8.82088947663845e-15,1.1085490671436126e-11,5.949537014904922e-15,8.8962966398051e-14,4.956167924794829e-16,2.914842626426622e-17,8.007887838952411e-19,3.6686843696496555e-21,1.3720160530502304e-17,6.541775182665707e-13,6.13073377864717e-19,9.584621080314445e-18,3.79996579665548e-15,1.2224061558638048e-12,3.547648828043281e-15,3.963204976587308e-15,4.57246126293058e-14,2.8300991753687004e-13,1.8103882245702956e-13,1.6534262783616884e-15,1.0301735729481363e-13,1.5718581939897204e-16,2.8103886637284194e-14,9.99218027504035e-13,4.482112197261413e-16,1.841340577137985e-15,2.7625326332636713e-17,2.794438891688684e-13,1.0087210147547507e-13,2.6810040339147463e-15,2.61071905309723e-17,1.7216703481884502e-14,7.572985733543976e-17,1.4381832427730096e-18,7.372834661643242e-16,9.680365326413924e-17,9.18829590663384e-19,1.6483358614231903e-14,7.389561310848886e-16,4.71736816378766e-16,8.718955666844959e-14,4.2803358940216964e-14,1.3434151034517662e-16,1.763475612517899e-14,3.063007536802489e-15,1.4476693364717133e-15,1.2147769927792473e-18,1.5985406246221433e-15,1.3618779188385008e-14,1.907197912398276e-14,4.012616400459345e-16,5.532112511718074e-16,2.0300128167203024e-15
51.5,1.661328150262892e-18,5.187103063075748e-16,8.759026799032771e-13,1.871814469366898e-18,1.9164186108032975e-19,1.3596583146259009e-14,4.673779586669057e-15,7.991590438073941e-15,4.129209207772448e-15,2.4769821280900222e-14,6.210218316310272e-14,4.278571643209856e-15,2.5151493458650952e-15,8.404233831229625e-14,9.743599042846372e-16,4.337808857217655e-16,1.0429808980127014e-14,2.6049516893791226e-15,5.585428134068218e-15,1.4780733021004752e-14,7.021682129340853e-17,1.2160777126766703e-14,1.5092371966929698e-16,6.278795289329524e-19,2.4050223059887175e-16,6.268199533583123e-17,4.5441214380097307e-14,1.8518805993481375e-13,1.518664613033917e-17,8.046578147802837e-18,4.8057208643549614e-17,1.0510591493922958e-20,1.223511457194632e-16,6.397134453541086e-15,1.4959161375419602e-14,1.1379651947191869e-14,7.138823547782375e-15,1.2395051472027155e-16,2.1539908204074384e-14,8.560866066987592e-14,1.2110805042235604e-15,1.60483543709753e-13,1.0999777084606263e-13,2.9568230081757797e-15,1.952932681479639e-16,4.442253200680358e-14,1.2082573861984674e-14,3.770451719302036e-15,5.861694906079213e-12,2.506632451522853e-15,4.0457453588675255e-14,1.951984392087964e-16,1.0541189969773939e-17,2.622128700996464e-19,1.0252611587554267e-21,4.855536079622167e-18,3.15159628551557e-13,1.994721862645539e-19,3.4094703775030062e-18,1.5767556647499364e-15,6.033410589107361e-13,1.4755940031416323e-15,1.667698873143085e-15,2.0608353344198147e-14,1.3281211962047721e-13,8.415452917755793e-14,6.733389507521201e-16,4.731337754462165e-14,6.008146369900839e-17,1.2479004711044179e-14,4.917785577646995e-13,1.7765801881346435e-16,7.532974296813175e-16,1.000173489900201e-17,1.3179986884091823e-13,4.621107468999816e-14,1.110200929217687e-15,9.455131546260525e-18,7.451179372650883e-15,2.823956947640617e-17,4.809709565577667e-19,2.9512661530052656e-16,3.6496561594366903e-17,3.0169591631029014e-19,7.177479209522954e-15,2.949872299118551e-16,1.8466619856025935e-16,3.9770568086012795e-14,1.9186267934947227e-14,5.092788618668682e-17,7.735234910845498e-15,1.2728237736824561e-15,5.875114241561722e-16,4.013495079962278e-19,6.538446589077382e-16,5.8914491923989095e-15,8.280968943389609e-15,1.562084566943753e-16,2.1758471862093246e-16,8.248490660252587e-16
52.0,5.683932751274639e-19,2.087559976821237e-16,4.330800961961771e-13,6.461269268126629e-19,6.089900929920701e-20,5.971796343255216e-15,1.9983819755452977e-15,3.4360757508503633e-15,1.7528614723094313e-15,1.1021313013996272e-14,2.852448291281835e-14,1.83474125485924e-15,1.0529399041099073e-15,3.8763061421700643e-14,3.965362841235882e-16,1.728578612217066e-16,4.529251691682832e-15,1.089112510202942e-15,2.3935758941895524e-15,6.4960149781995405e-15,2.6488457078092512e-17,5.287916770685102e-15,5.865976665825894e-17,2.0711907337625381e-19,9.34580740328362e-17,2.3520475566705674e-17,2.0504597380295794e-14,8.71067339036732e-14,5.474517104968417e-18,2.875849213755718e-18,1.7891028505945248e-17,3.1170733962679056e-21,4.711705421394075e-17,2.7271215300412288e-15,6.581356393527852e-15,4.963171376475029e-15,3.0436784457702813e-15,4.744584425017593e-17,9.572500983191569e-15,3.969296634027331e-14,4.962058689580447e-16,7.621178553229679e-14,5.1065373842113835e-14,1.249691696239103e-15,7.53852007619353e-17,2.025102529115657e-14,5.264994963692794e-15,1.5925935254854422e-15,3.072208156570679e-12,1.0433330227812232e-15,1.8195626145105352e-14,7.588336636228894e-17,3.758061116368803e-18,8.452979845392097e-20,2.8144503375057143e-22,1.6934939464142668e-18,1.5027787123839715e-13,6.389118901209423e-20,1.1956060104339115e-18,6.462010489497699e-16,2.9486436052765383e-13,6.062502159866089e-16,6.933726476715231e-16,9.185877480736864e-15,6.166403730401086e-14,3.8699348967682274e-14,2.7078097708767385e-16,2.1494600446052157e-14,2.2659162485959512e-17,5.478756847829125e-15,2.396573623555224e-13,6.95214809334261e-17,3.043481129003014e-16,3.569977844128396e-18,6.151140651192172e-14,2.0939506342019952e-14,4.54107614501413e-16,3.3760632344047726e-18,3.1868805556087483e-15,1.0386125747497208e-17,1.5841505051549245e-19,1.1664021486420565e-16,1.3573947318874953e-17,9.752893809047591e-20,3.0891861528006443e-15,1.1625750925740714e-16,7.134290159320955e-17,1.7942277664744983e-14,8.504198762259315e-15,1.9046078136280467e-17,3.354276470361346e-15,5.224692694555711e-16,2.3543982364293986e-16,1.3055859582399748e-19,2.641305188219398e-16,2.5188727261977584e-15,3.553479073188251e-15,6.000925154858693e-17,8.446386225826841e-17,3.30920900666462e-16
52.5,1.9162835090871996e-19,8.297355036089734e-17,2.120645239791667e-13,2.198237514971336e-19,1.9047243375868875e-20,2.5933401964257178e-15,8.445534656424714e-16,1.460187366222578e-15,7.353643552317556e-16,4.849281643593865e-15,1.2962377407369856e-14,7.777449378974297e-16,4.355473675984895e-16,1.768860490719713e-14,1.5939019461007424e-16,6.801550224181329e-17,1.944313041626218e-15,4.499008688618603e-16,1.0138504030833427e-15,2.822742277617128e-15,9.858844957573262e-18,2.272939364703685e-15,2.2506208864353745e-17,6.728394242760187e-20,3.584392571716042e-17,8.706813456550883e-18,9.150639677245327e-15,4.05458996508761e-14,1.9458078358385237e-18,1.013430066004169e-18,6.570109868942546e-18,9.091397224240314e-22,1.7908261539956253e-17,1.148883071078235e-15,2.8629061121859353e-15,2.140009704737918e-15,1.282349698789186e-15,1.7921748627503087e-17,4.206773307779972e-15,1.8210556066512835e-14,2.0082115251701981e-16,3.582653395594794e-14,2.3456162589159917e-14,5.219843493629874e-16,2.87171616162326e-17,9.132991164189744e-15,2.267995919174114e-15,6.647327344626377e-16,1.5960158638674222e-12,4.2902248878114996e-16,8.093094976017549e-15,2.91176792234884e-17,1.3208019686604205e-18,2.6827825293744905e-20,7.589053321338762e-23,5.821013169025966e-19,7.092330712391457e-14,2.014597663437608e-20,4.1331241658053223e-19,2.6157092229564175e-16,1.426900650207919e-13,2.46034323234574e-16,2.848352568552012e-16,4.049320057035206e-15,2.8325944392112718e-14,1.76055748278188e-14,1.0753208707829366e-16,9.659322773544362e-15,8.431860472262015e-18,2.3783327620469896e-15,1.1564419025679148e-13,2.6858720759765132e-17,1.2143573527782395e-16,1.2562554587781215e-18,2.8406429926209056e-14,9.384954664653531e-15,1.8347168970394523e-16,1.1884724800653992e-18,1.347014603413332e-15,3.7675034057784365e-18,5.1386257381654083e-20,4.551497374078837e-17,4.980287029683108e-18,3.104038967892642e-20,1.3142019768408026e-15,4.523473522663012e-17,2.7201311894991148e-17,8.005930316848481e-15,3.72740464495779e-15,7.026838295317365e-18,1.4379556889215595e-15,2.1184854418274473e-16,9.31665898192578e-17,4.1816219315709277e-20,1.0537939228123308e-16,1.0643646452450651e-15,1.5070011425203233e-15,2.274933202877386e-17,3.2360754672609915e-17,1.3108346474376971e-16
