Deltai (deg),c HBM 0,c HBM 1,c HBM 2,c HBM 3,c HBM 4,c HBM 5,c HBM 6,c HBM 7,c HBM 8,c HBM 9,c HBM 10,c HBM 11,c HBM 12,c HBM 13,c HBM 14,c HBM 15,c HBM 16,c HBM 17,c HBM 18,c HBM 19,c HBM 20,c HBM 21,c HBM 22,c HBM 23,c HBM 24,c HBM 25,c HBM 26,c HBM 27,c HBM 28,c HBM 29,c HBM 30,c HBM 31,c HBM 32,c HBM 33,c HBM 34,c HBM 35,c HBM 36,c HBM 37,c HBM 38,c HBM 39,c HBM 40,c HBM 41,c HBM 42,c HBM 43,c HBM 44,c HBM 45,c HBM 46,c HBM 47,c HBM 48,c HBM 49,c HBM 50,c HBM 51,c HBM 52,c HBM 53,c HBM 54,c HBM 55,c HBM 56,c HBM 57,c HBM 58,c HBM 59,c HBM 60,c HBM 61,c HBM 62,c HBM 63,c HBM 64,c HBM 65,c HBM 66,c HBM 67,c HBM 68,c HBM 69,c HBM 70,c HBM 71,c HBM 72,c HBM 73,c HBM 74,c HBM 75,c HBM 76,c HBM 77,c HBM 78,c HBM 79,c HBM 80,c HBM 81,c HBM 82,c HBM 83,c HBM 84,c HBM 85,c HBM 86,c HBM 87,c HBM 88,c HBM 89,c HBM 90,c HBM 91,c HBM 92,c HBM 93,c HBM 94,c HBM 95,c HBM 96,c HBM 97,c HBM 98,c HBM 99
49.5,8.575441937795728e-05,8.230909357938323e-05,8.880484502261228e-05,8.878619379618068e-05,0.00013345422394211065,0.00010377513046872422,7.483385531158872e-05,8.864802692954884e-05,9.624600235149315e-05,8.8544549387789e-05,9.127194856729387e-05,8.062820575690735e-05,0.000116013252868273,8.5454929206792e-05,9.123422990973815e-05,9.107648958392713e-05,6.356100281343819e-05,8.989920238479505e-05,5.917477054869799e-05,7.42021008237008e-05,9.314208231476901e-05,9.799313202035994e-05,5.835661213706844e-05,0.00011585368408194745,8.993046545716198e-05,7.241637945883223e-05,0.0001196956789590134,6.518023368326917e-05,9.720892596710766e-05,0.00010446414741230587,7.97948915645993e-05,0.00011470146757520269,0.00010230314888340766,0.00011961487549682334,9.090823030678343e-05,7.675986580822838e-05,9.719736066049797e-05,0.00011056047929303336,0.0001130646828056381,6.475551855624747e-05,7.690344733503373e-05,6.571080336019988e-05,6.577789635065184e-05,9.695470431212129e-05,0.00010907583376832921,8.151968858593628e-05,9.389633819912685e-05,8.750616125443167e-05,9.494861731632093e-05,8.857902560273841e-05,6.385316764931403e-05,0.00010183698003685995,8.179838793594727e-05,0.00010465005384115077,0.00012512788977664965,0.00010364177978272917,8.232699232279777e-05,7.834709422003415e-05,0.0001391372165505219,7.997588857556884e-05,8.000419301881027e-05,8.348365585458006e-05,8.480166022031949e-05,9.881299333354499e-05,8.523495975630349e-05,9.028912091515456e-05,9.453720399782203e-05,8.429325052693706e-05,9.201470991075566e-05,8.330693071767343e-05,7.162488017167472e-05,0.00010244577272001708,0.00011372388859068063,6.880089412385147e-05,8.267019417753082e-05,0.00010393979144515858,0.00010777241345693683,8.722888592902046e-05,0.00010862270209458554,8.132116082280711e-05,7.36727192896315e-05,9.145224039229428e-05,0.00011334996224732387,6.68248326445898e-05,7.988869816571394e-05,0.0001095672279585879,0.00010348832825808582,6.61684694759816e-05,8.124637575441722e-05,0.0001028950804324944,0.00010545179315177148,9.094230534159619e-05,8.357686301999285e-05,7.345828519094623e-05,9.279682455739357e-05,7.359350027556534e-05,0.00010066873281326945,0.00011924623032392493,0.00014004019128464168,7.994037981302112e-05
50.0,7.323476853950729e-05,7.022591898917401e-05,7.590112524340986e-05,7.588481570245187e-05,0.00011514611223241826,8.901660031008176e-05,6.370803408995161e-05,7.576399837706567e-05,8.241430687753178e-05,7.56735173594176e-05,7.805918556989397e-05,6.875904366339821e-05,9.977208566768885e-05,7.297310521674892e-05,7.802618132207305e-05,7.788816025535083e-05,5.390828287742354e-05,7.685822529488223e-05,5.010584109614323e-05,6.31578678672234e-05,7.969597398379401e-05,8.394531217716687e-05,4.9397289830201466e-05,9.963166898505161e-05,7.688557131419801e-05,6.160336123730956e-05,0.0001030137920521317,5.531357327376439e-05,8.325803402624618e-05,8.962137767877586e-05,6.803209335603063e-05,9.861788272534709e-05,8.772490272976155e-05,0.0001029426336376646,7.77409414289578e-05,6.538597751186793e-05,8.324789916858221e-05,9.497641267564727e-05,9.717816101653818e-05,5.49448937566949e-05,6.551110584038443e-05,5.5774220072995246e-05,5.5832477199796134e-05,8.303526221249702e-05,9.36716369982447e-05,6.953693336700689e-05,8.035633797479218e-05,7.476568651957362e-05,8.127783521480483e-05,7.570366317035792e-05,5.416178427129071e-05,8.731592015486203e-05,6.978016184145888e-05,8.978457127258331e-05,0.00010780016922671934,8.88995640935624e-05,7.024154265854933e-05,6.676951723976516e-05,0.00012016626775912794,6.818997288810388e-05,6.821466296253576e-05,7.125135349848507e-05,7.24024217501384e-05,8.466397741186229e-05,7.278093255466369e-05,7.719930565197755e-05,8.091752533092471e-05,7.195835613245173e-05,7.870917537986363e-05,7.109704439476173e-05,6.09146310330957e-05,8.785003929809072e-05,9.77579417646216e-05,5.845878026044696e-05,7.054113622288184e-05,8.91611211397852e-05,9.252647680819945e-05,7.452331599202076e-05,9.327348723917122e-05,6.936368472080033e-05,6.269693810872067e-05,7.821694737322926e-05,9.742905848865406e-05,5.6741715534042964e-05,6.811391764915106e-05,9.410345084110382e-05,8.876489063249238e-05,5.617164103373295e-05,6.929842482788487e-05,8.82442837785368e-05,9.0488437686447e-05,7.77707549379544e-05,7.133274124705001e-05,6.251025351119429e-05,7.939373688087028e-05,6.262796918829224e-05,8.629117993054189e-05,0.0001026180060183128,0.00012096437899040125,6.815899874853053e-05
50.5,6.243124283787394e-05,5.9809032279764686e-05,6.475706517869709e-05,6.47428327777706e-05,9.918246196472464e-05,7.622402008909926e-05,5.4137779228435595e-05,6.463740464110327e-05,7.044627524226463e-05,6.45584512611687e-05,6.664090163247105e-05,5.853158894521738e-05,8.5657406707053e-05,6.220310266543147e-05,6.661208202139246e-05,6.64915638346707e-05,4.563667662705204e-05,6.559239540316273e-05,4.234739687343827e-05,5.3659672279550425e-05,6.807051325098563e-05,7.178514643058647e-05,4.1735091212379236e-05,8.553409147944586e-05,6.561626581142126e-05,5.2309293913506384e-05,8.850542065540315e-05,4.6853689332208583e-05,7.118404758543887e-05,7.675377899345621e-05,5.78987500462466e-05,8.464389594891952e-05,7.509283039696375e-05,8.844288139133514e-05,6.63630197553646e-05,5.5596536844934874e-05,7.11751844215698e-05,8.144813698251796e-05,8.338005888717148e-05,4.65343349474207e-05,5.5705354947615594e-05,4.7252775775540284e-05,4.730325290952998e-05,7.098923435652668e-05,8.030375486928136e-05,5.9208944300609955e-05,6.864748565178702e-05,6.376640341653183e-05,6.945279921339402e-05,6.458475613373996e-05,4.5856160947598676e-05,7.473474913715874e-05,5.94207741015571e-05,7.689674385362535e-05,9.271433037518808e-05,7.612151108264498e-05,5.982264166407621e-05,5.680000099985247e-05,0.00010360834317095204,5.80361771416756e-05,5.805766941795259e-05,6.070241061057856e-05,6.170559858144657e-05,7.241381921460467e-05,6.203556240303046e-05,6.58901393915864e-05,6.913789228973664e-05,6.131853889691255e-05,6.720853624707087e-05,6.056795437794785e-05,5.1711254154847755e-05,7.520240045139899e-05,8.388895802844342e-05,4.958006816868582e-05,6.008362361980372e-05,7.635060649587197e-05,7.929967346325949e-05,6.355498201302752e-05,7.9954622764833e-05,5.9058071012323276e-05,5.3259187962785005e-05,6.677866459255604e-05,8.360027398310603e-05,4.8091223003628006e-05,5.796997352492723e-05,8.06824457122994e-05,7.600355796189196e-05,4.759714693546805e-05,5.9001241809267874e-05,7.554762617847013e-05,7.751343150395556e-05,6.63890509563807e-05,6.0773330016544144e-05,5.309700416798727e-05,6.780648005517115e-05,5.319926933779437e-05,7.383771848344954e-05,8.815758753746161e-05,0.00010431238094970008,5.80092149520053e-05
51.0,5.312651998057203e-05,5.084599002657094e-05,5.5151121411349495e-05,5.513872714221082e-05,8.528840561638029e-05,6.515634018601336e-05,4.592167012672381e-05,5.504691712209041e-05,6.011042935878215e-05,5.497816437023715e-05,5.679220409370327e-05,4.97358231595922e-05,7.341352419996684e-05,5.2928018597842015e-05,5.676709012794635e-05,5.666207095291148e-05,3.8562673210840726e-05,5.587867664179349e-05,3.572337852304629e-05,4.550705426416817e-05,5.8038305806697675e-05,6.127889435299983e-05,3.519538024778664e-05,7.330544396928847e-05,5.58994704045617e-05,4.433645957348407e-05,7.591066868991133e-05,3.961439292801321e-05,6.075423850102534e-05,6.561944829773504e-05,4.918605661722991e-05,7.252533470196516e-05,6.416771780835918e-05,7.585581399403237e-05,5.6550062850482745e-05,4.718722303679715e-05,6.0746503243300036e-05,6.972635251881196e-05,7.141811580253297e-05,3.933835199159164e-05,4.7281659404675614e-05,3.995941217434853e-05,4.0003055533970905e-05,6.0584221866783946e-05,6.872466398664468e-05,5.032441308662217e-05,5.854138681635879e-05,5.42885546088308e-05,5.9243727985346e-05,5.5001070488865346e-05,3.875230080191521e-05,6.385483774699126e-05,5.050851491014051e-05,6.574443887848913e-05,7.960443172617179e-05,6.506673672428592e-05,5.0857820253273355e-05,4.8231866754196085e-05,8.918270389689062e-05,4.930543212040696e-05,4.932410188596917e-05,5.162270685860279e-05,5.249520555518893e-05,6.182772547323096e-05,5.278225491051202e-05,5.613805694322356e-05,5.8969064642660735e-05,5.2158530911436414e-05,5.7286902492632615e-05,5.1505791730483504e-05,4.381825948407807e-05,6.426346351365841e-05,7.186390455409241e-05,4.197271360864186e-05,5.108469587947534e-05,6.526699360771436e-05,6.784605259410764e-05,5.410451009252365e-05,6.841913057752897e-05,5.019329790682827e-05,4.515981784951549e-05,5.6912256837025667e-05,7.161101356575022e-05,4.068448419373398e-05,4.924792380279605e-05,6.905609950450179e-05,6.496363694565604e-05,4.025718215957416e-05,5.014391294433991e-05,6.456515339649784e-05,6.628365453240937e-05,5.6572744982934384e-05,5.168437653626916e-05,4.50192147372658e-05,5.780811924981172e-05,4.5107871044426075e-05,6.307119244709172e-05,7.56055872479242e-05,8.980254105846839e-05,4.928201101090515e-05
51.5,4.5128023001351744e-05,4.314873413293298e-05,4.688680218190471e-05,4.687603073452268e-05,7.32175924100796e-05,5.559891687922372e-05,3.8881834559111524e-05,4.679624340326145e-05,5.120104508330942e-05,4.673649591948247e-05,4.8313491633228936e-05,4.218593188175004e-05,6.281210301818682e-05,4.4955664693789355e-05,4.829165149108773e-05,4.820032484787414e-05,3.252487933778767e-05,4.751919178797505e-05,3.0079222511954355e-05,3.8523027883847856e-05,4.9397425766228326e-05,5.221872573544975e-05,2.9624896166358112e-05,6.271756390600348e-05,4.753726843596039e-05,3.7510400127846145e-05,6.49972593441556e-05,3.3431832311119736e-05,5.17617190895158e-05,5.600294539165485e-05,4.1709320749634104e-05,6.203528706380048e-05,5.473663362838574e-05,6.494924029486085e-05,4.810292472368387e-05,3.9977487089497073e-05,5.175498188431491e-05,5.958870810615961e-05,6.106721005356783e-05,3.31937348213549e-05,4.005927216272729e-05,3.3729479017537253e-05,3.3767134091505556e-05,5.161364357735207e-05,5.871367415124785e-05,4.269633207935097e-05,4.983518581007236e-05,4.613730537973746e-05,5.04464760531762e-05,4.675640159622617e-05,3.268836452530345e-05,5.4463800062333546e-05,4.285600510508059e-05,5.611200179455103e-05,6.823252053626738e-05,5.552075181665266e-05,4.31589965781526e-05,4.088238747881831e-05,7.663746365413431e-05,4.181280122378566e-05,4.1828985593313804e-05,4.3822631692166886e-05,4.457990480930064e-05,5.269688540451737e-05,4.482910770710739e-05,4.774468981534212e-05,5.020740018731044e-05,4.4287658783263175e-05,4.874374623656896e-05,4.372117868791833e-05,3.706232027622154e-05,5.482013058117869e-05,6.145693669548545e-05,3.546748271224404e-05,4.335581629610825e-05,5.569544811971274e-05,5.7946393783712876e-05,4.5977421137961706e-05,5.844683021093764e-05,4.258262284152547e-05,3.822258770428642e-05,4.841789747650045e-05,6.123584234490895e-05,3.435518334804618e-05,4.176294951925623e-05,5.90031707201852e-05,5.543081634311331e-05,3.398641042254577e-05,4.253979562138004e-05,5.508324370599778e-05,5.658253045387676e-05,4.812264832419061e-05,4.387614759442445e-05,3.8100948119238025e-05,4.9197155658482594e-05,3.817764611228803e-05,5.378058939742985e-05,6.473020527137998e-05,7.718210746410231e-05,4.179249822431691e-05
52.0,3.8265518779880606e-05,3.6551199690642294e-05,3.97902587082086e-05,3.978091667290377e-05,6.274975519075916e-05,4.7361080713549454e-05,3.286158175265808e-05,3.971171891715528e-05,4.3535729753800386e-05,3.965990299415361e-05,4.102804045275539e-05,3.571791761980087e-05,5.364972660419867e-05,3.811616654728512e-05,4.1009085944527604e-05,4.0929827930929795e-05,2.7381706004597633e-05,4.0338811431112344e-05,2.527957503387136e-05,3.255171661250406e-05,4.1968998340984563e-05,4.442029559903885e-05,2.488947289399676e-05,5.3567195726239426e-05,4.035449403625592e-05,3.167756017034345e-05,5.55580967888181e-05,2.8162170584355414e-05,4.402301824205401e-05,4.771286067666613e-05,3.530557837037543e-05,5.297166390108135e-05,4.661049908204031e-05,5.551614446714902e-05,4.084530273094562e-05,3.3808177659729436e-05,4.401716215296764e-05,5.083736470296466e-05,5.212692145426717e-05,2.7957233437096266e-05,3.387885974200131e-05,2.841840890740438e-05,2.845082901942047e-05,4.3894312516752335e-05,5.0074492758636915e-05,3.6159604479730685e-05,4.234914707577168e-05,3.9140337899417805e-05,4.2880113370254187e-05,3.967716600072483e-05,2.752235543250663e-05,4.637306378819669e-05,3.62978055288035e-05,4.780782378211661e-05,5.838619551789376e-05,4.729303047500958e-05,3.656008383735282e-05,3.459040820044386e-05,6.574716013293879e-05,3.539509543513149e-05,3.540909637080633e-05,3.713468886853518e-05,3.7790606749069006e-05,4.4836044622197514e-05,3.800651028728458e-05,4.053445437296533e-05,4.2672435010334084e-05,3.753744595459712e-05,4.140148648693204e-05,3.7046833675496994e-05,3.1290919345235546e-05,4.668316818477073e-05,5.246696040428155e-05,2.9915611139291114e-05,3.673047876528683e-05,4.744512344206304e-05,4.940577222541725e-05,3.900172578259426e-05,4.984190349110893e-05,3.606119327161928e-05,3.2292306069150834e-05,4.1118654292507816e-05,5.227404822897428e-05,2.8957228788227523e-05,3.535196998448775e-05,5.032685355767587e-05,4.7214735612196704e-05,2.8639636566159534e-05,3.602412938791478e-05,4.691217710638241e-05,4.821759360905369e-05,4.0862418840909895e-05,3.7181033827553784e-05,3.2187291076586494e-05,4.179510979395881e-05,3.2253505818552704e-05,4.577861213050212e-05,5.532479118455595e-05,6.622480475770704e-05,3.537753168471647e-05
52.5,3.2388888523193825e-05,3.090709748028752e-05,3.37080460753231e-05,3.369996020070144e-05,5.36884115232837e-05,4.027386255070638e-05,2.77232157976351e-05,3.3640068305713594e-05,3.695316341011489e-05,3.359522220357594e-05,3.477975808222948e-05,3.0187388665158425e-05,4.5745606817553606e-05,3.2259735141554555e-05,3.476334121645354e-05,3.469469613329257e-05,2.3009243645557976e-05,3.41829116484568e-05,2.1206197233046372e-05,2.745616969095868e-05,3.5594948654951243e-05,3.772048149791492e-05,2.0871950324471294e-05,4.56737008502763e-05,3.419648970990814e-05,2.670311196370679e-05,4.740897290669925e-05,2.36794506866017e-05,3.73758204546075e-05,4.057954003088514e-05,2.9831385775108957e-05,4.515491000756464e-05,3.9621816630820657e-05,4.737239279886844e-05,3.4621492388932225e-05,2.8539345825157447e-05,3.737074047146174e-05,4.32967112956344e-05,4.441924423593119e-05,2.35034255110951e-05,2.8600306373464895e-05,2.3899579055188574e-05,2.3927433523956615e-05,3.726417550885308e-05,4.263294265201951e-05,3.0568829776829376e-05,3.592440205095883e-05,3.314561608254951e-05,3.6384669614790065e-05,3.3610162999429545e-05,2.3129992741797383e-05,3.94155997972228e-05,3.0688201423192546e-05,4.066206631836481e-05,4.9876310272805354e-05,4.02147364135668e-05,3.091477271063104e-05,2.9214144005570003e-05,5.6310456188938175e-05,2.9908664726260356e-05,2.992075194612928e-05,3.1411274708377615e-05,3.19782437225421e-05,3.8081240687314876e-05,3.2164916220812306e-05,3.435230839605295e-05,3.620462878622202e-05,3.1759388122318544e-05,3.5103240925905907e-05,3.133535019263607e-05,2.6370178022706755e-05,3.968493570436604e-05,4.471534439848326e-05,2.5186647990306523e-05,3.106198896277727e-05,4.0346886517298376e-05,4.2051278415722884e-05,3.302569011220334e-05,4.2430613016475396e-05,3.048383286286908e-05,2.7232648959577055e-05,3.485824278937815e-05,4.454735450345315e-05,2.436260805025589e-05,2.9871434532306932e-05,4.285249509926751e-05,4.014671145912293e-05,2.4089665567225383e-05,3.045182242739584e-05,3.98838629242612e-05,4.10182122464618e-05,3.463631566716583e-05,3.145132764609784e-05,2.7142174129586125e-05,3.544427120180111e-05,2.719922015935768e-05,3.889941044149049e-05,4.7205551089994e-05,5.67285352973988e-05,2.9893501823142905e-05
53.0,2.736606705548515e-05,2.608786738365048e-05,2.8505051037466004e-05,2.849806655582918e-05,4.5858702397163084e-05,3.418787690591553e-05,2.3346024358801983e-05,2.8446333790590388e-05,3.131100219561093e-05,2.840759842779542e-05,2.9431102544491273e-05,2.546751986456924e-05,3.893944298135537e-05,2.7254607316951154e-05,2.9416912222004834e-05,2.9357578734446786e-05,1.9299318546974923e-05,2.891529790569539e-05,1.7756053708140576e-05,2.3116354141205236e-05,3.013591473162365e-05,3.197528187574491e-05,1.7470269223006817e-05,3.8876916986574264e-05,2.8927030125991595e-05,2.2468957081973186e-05,4.038642077490911e-05,1.9873640846687007e-05,3.1676866418605826e-05,3.445296651858767e-05,2.516078416831458e-05,3.8425865315091145e-05,3.362255689830461e-05,4.0354587289050704e-05,2.9294307777612388e-05,2.404822404727228e-05,3.167246849980556e-05,3.6811233605616585e-05,3.778645109855279e-05,1.97227646724952e-05,2.4100692253908157e-05,2.0062353241183607e-05,2.0086235101982357e-05,3.1580214498335305e-05,3.6234833772583845e-05,2.5796260576997468e-05,3.0420859750179558e-05,2.801931816883884e-05,3.081904149906566e-05,2.8420503262719003e-05,1.940276597799171e-05,3.3443810224479215e-05,2.5899158044516212e-05,3.452454245351077e-05,4.253481986401474e-05,3.413660660085493e-05,2.6094484694590207e-05,2.462915132134483e-05,4.8147974881668615e-05,2.5227361772289586e-05,2.523777552992047e-05,2.652262655133859e-05,2.7011713090346438e-05,3.228769918092491e-05,2.71727844918556e-05,2.906167361720656e-05,3.066327335506098e-05,2.682289836353596e-05,2.9710742583554812e-05,2.6457146004722555e-05,2.2182862209334666e-05,3.367727194003645e-05,3.804378305096464e-05,2.116647833171999e-05,2.6221416216996773e-05,3.4251200765018814e-05,3.5729892504666136e-05,2.791576928719545e-05,3.605917473438997e-05,2.5722999190994842e-05,2.2924154687584823e-05,2.9498944749706182e-05,3.7897783375956815e-05,2.045942266090439e-05,2.5195286632050287e-05,3.642546597194429e-05,3.407762186214163e-05,2.0225341521785604e-05,2.5695409587582272e-05,3.3849725277105626e-05,3.483346795721502e-05,2.9307119496472094e-05,2.6557171303019394e-05,2.2846367527806977e-05,3.000561256447442e-05,2.2895413096531673e-05,3.299647221993805e-05,4.020940173799324e-05,4.8513213781779695e-05,2.521429828560942e-05
53.5,2.3081146178471235e-05,2.1980797453752395e-05,2.406258244115179e-05,2.4056561470359875e-05,3.910536980956629e-05,2.8971360338521507e-05,1.9624436267447932e-05,2.4011966240100834e-05,2.6483940699774564e-05,2.3978576310587424e-05,2.486116294201465e-05,2.144717980264222e-05,3.3089429427241706e-05,2.2985150449600048e-05,2.484892179633444e-05,2.4797739708477064e-05,1.6157722226878262e-05,2.4416291049641664e-05,1.4839575224904018e-05,1.9427315917716116e-05,2.5469320979573104e-05,2.705787247403376e-05,1.4595740543784104e-05,3.303516602166922e-05,2.442640798590773e-05,1.8871897898761435e-05,3.4345714633648574e-05,1.6648852487877674e-05,2.6800012063588607e-05,2.9200796791463828e-05,2.1183430981471157e-05,3.264377531617109e-05,2.8482201420281295e-05,3.4318065775087815e-05,2.474316354315492e-05,2.0227373217051446e-05,2.679621221766621e-05,3.1243534244570714e-05,3.208910736060601e-05,1.6519801380544612e-05,2.0272439823374462e-05,1.6810296050873168e-05,1.6830729316408074e-05,2.671650645752968e-05,3.0743987053738915e-05,2.1729925446084272e-05,2.571527747030117e-05,2.3643932546519274e-05,2.6059059674343763e-05,2.3989700185228086e-05,1.6246162249938806e-05,2.8327572629841875e-05,2.1818442166313136e-05,2.9262752680822727e-05,3.62127708841747e-05,2.8926990039105216e-05,2.198649108796143e-05,2.0726466603796766e-05,4.110027022573924e-05,2.1240672365017964e-05,2.1249626087989957e-05,2.2354936334583683e-05,2.2775984810549327e-05,2.7327887408522196e-05,2.2914685151486515e-05,2.454252016186564e-05,2.592456110250289e-05,2.2613417011659496e-05,2.510241756832034e-05,2.2298577538773294e-05,1.8626558578935077e-05,2.852953743311208e-05,3.231230901966382e-05,1.775551692618362e-05,2.209571087548795e-05,2.902616399414866e-05,3.030651158581389e-05,2.3554704539541753e-05,3.059178300376558e-05,2.166690754302246e-05,1.9262388034503756e-05,2.491968812339712e-05,3.2185669465281745e-05,1.7150094814576316e-05,2.1213094737360526e-05,3.0909182989018034e-05,2.887594529979059e-05,1.6949758752475776e-05,2.1643176544288363e-05,2.8678744052168218e-05,2.9530189280631306e-05,2.4754214451513124e-05,2.238467004268604e-05,1.9195646656977198e-05,2.5356864475474856e-05,1.9237727185582524e-05,2.7940671219435817e-05,3.419197138143328e-05,4.141873703257759e-05,2.1229440523702707e-05
54.0,1.943263609966078e-05,1.8487302180533513e-05,2.0276618665630126e-05,2.0271438693980217e-05,3.329087268574491e-05,2.4508361145535284e-05,1.64663405023556e-05,2.0233073308587344e-05,2.236192858016368e-05,2.0204348861189494e-05,2.0963896178969253e-05,1.8029217705273788e-05,2.8070409181490188e-05,1.9350125298551424e-05,2.0953357576681702e-05,2.090929527658604e-05,1.3502604648661332e-05,2.0580969930390832e-05,1.2379085841075646e-05,1.629750261481355e-05,2.1487607127116714e-05,2.2856816345632087e-05,1.2171479239078388e-05,2.802340812053156e-05,2.058967650940303e-05,1.5821971086795533e-05,2.9159014383722024e-05,1.3921721693443278e-05,2.2634441508958063e-05,2.4706548511807277e-05,1.7802891166031814e-05,2.768444819632209e-05,2.4085937293599245e-05,2.9135046624384784e-05,2.0862313167880948e-05,1.6982990561287252e-05,2.2631164919793456e-05,2.6472501352126135e-05,2.7204232523498166e-05,1.3811567433356974e-05,1.702162086278794e-05,1.4059550576343631e-05,1.4076997024546957e-05,2.256243730041884e-05,2.604040742461993e-05,1.827191119610844e-05,2.169948666406828e-05,1.991651104606261e-05,2.199571040853112e-05,2.021391833342801e-05,1.3578057314936838e-05,2.395243624646234e-05,1.834790293931117e-05,2.476007175253585e-05,3.0778433635968234e-05,2.4470037900783885e-05,1.8492191166835236e-05,1.7410905431268766e-05,3.5025933666099544e-05,1.785200574633541e-05,1.7859688524981735e-05,1.880862298998072e-05,1.9170367409825384e-05,2.308972138967065e-05,1.928956321229516e-05,2.0689607478461094e-05,2.187980826763692e-05,1.9030680086684226e-05,2.1171618662051524e-05,1.8760213154959595e-05,1.561201298696422e-05,2.4126808628561852e-05,2.7397453009171467e-05,1.4867064811608834e-05,1.858598075197673e-05,2.4555697551087785e-05,2.5662126641489422e-05,1.9839777735567274e-05,2.590878495724188e-05,1.8217814225068504e-05,1.6156266117434176e-05,2.1014282986521957e-05,2.7287820582672837e-05,1.4349737304434963e-05,1.7828343081412312e-05,2.6183280694164672e-05,2.442595139864601e-05,1.417863629608086e-05,1.8197443494856218e-05,2.4255647545280865e-05,2.4991135926747605e-05,2.087182620861458e-05,1.8834164038131755e-05,1.6099119194660197e-05,2.1390745790341786e-05,1.6135149917790175e-05,2.3618467380058565e-05,2.902574535732773e-05,3.5303089083973736e-05,1.784236831597367e-05
54.5,1.6331877948553972e-05,1.55213525687263e-05,1.7056205452215442e-05,1.705175791076285e-05,2.8293639067082353e-05,2.069707537824629e-05,1.3791558277877866e-05,1.7018818001850387e-05,1.884853567055318e-05,1.6994156506557876e-05,1.764651347064012e-05,1.5128902481240768e-05,2.3772170067766106e-05,1.6261100006665505e-05,1.763745868122803e-05,1.7599601295742e-05,1.1263021576190626e-05,1.7317564149360904e-05,1.0307384186452863e-05,1.3647239370961912e-05,1.809660646839124e-05,1.9274421871875584e-05,1.013099219688026e-05,2.3731538297052512e-05,1.7325042038866967e-05,1.3240934549783042e-05,2.471365125045562e-05,1.161994474724106e-05,1.9083028237512602e-05,2.086793389062877e-05,1.4935080779084544e-05,2.343855482095652e-05,2.0332998587374727e-05,2.469291462016676e-05,1.7559237118183147e-05,1.4233370362205408e-05,1.9080208436423446e-05,2.2391621442380946e-05,2.3023605231099615e-05,1.1526114572110655e-05,1.426641638179518e-05,1.1737370164296286e-05,1.1752235649253954e-05,1.9021064088603114e-05,2.2018601496680953e-05,1.5336797139547926e-05,1.8278767928477816e-05,1.674707292667015e-05,1.8533506100117734e-05,1.7002372335586314e-05,1.1327260774938202e-05,2.0217965129147946e-05,1.5401904664559624e-05,2.09140815542599e-05,2.6115573583737527e-05,2.0664040028296444e-05,1.5525542168514898e-05,1.4599514147340197e-05,2.9799834714805638e-05,1.49771372011654e-05,1.4983716122363778e-05,1.5796756414781152e-05,1.6106925250056406e-05,1.947492062057441e-05,1.6209153744728164e-05,1.741087529925754e-05,1.843382719662645e-05,1.598713912942308e-05,1.7825008515352624e-05,1.5755258028103852e-05,1.3061622406730163e-05,2.0368218757498954e-05,2.3190546710503654e-05,1.2425819700017949e-05,1.5605919313175912e-05,2.0737881741332968e-05,2.1692144582329085e-05,1.6681216695213644e-05,2.190499968996887e-05,1.5290451876185712e-05,1.3526537525297384e-05,1.7689807242375788e-05,2.3095821814435688e-05,1.1984677430194493e-05,1.4956874747670392e-05,2.2141927432231856e-05,2.0626037990315123e-05,1.18388464106221e-05,1.5273000872103087e-05,2.0479251686255484e-05,2.1113328812684318e-05,1.7567409991719275e-05,1.5818651882504662e-05,1.3477705564277185e-05,1.8013343378187628e-05,1.3508493342559332e-05,1.993025439200836e-05,2.459835298896043e-05,3.0040580095227232e-05,1.4968884555383413e-05
