Deltai (deg),f HBM 0,f HBM 1,f HBM 2,f HBM 3,f HBM 4,f HBM 5,f HBM 6,f HBM 7,f HBM 8,f HBM 9,f HBM 10,f HBM 11,f HBM 12,f HBM 13,f HBM 14,f HBM 15,f HBM 16,f HBM 17,f HBM 18,f HBM 19,f HBM 20,f HBM 21,f HBM 22,f HBM 23,f HBM 24,f HBM 25,f HBM 26,f HBM 27,f HBM 28,f HBM 29,f HBM 30,f HBM 31,f HBM 32,f HBM 33,f HBM 34,f HBM 35,f HBM 36,f HBM 37,f HBM 38,f HBM 39,f HBM 40,f HBM 41,f HBM 42,f HBM 43,f HBM 44,f HBM 45,f HBM 46,f HBM 47,f HBM 48,f HBM 49,f HBM 50,f HBM 51,f HBM 52,f HBM 53,f HBM 54,f HBM 55,f HBM 56,f HBM 57,f HBM 58,f HBM 59,f HBM 60,f HBM 61,f HBM 62,f HBM 63,f HBM 64,f HBM 65,f HBM 66,f HBM 67,f HBM 68,f HBM 69,f HBM 70,f HBM 71,f HBM 72,f HBM 73,f HBM 74,f HBM 75,f HBM 76,f HBM 77,f HBM 78,f HBM 79,f HBM 80,f HBM 81,f HBM 82,f HBM 83,f HBM 84,f HBM 85,f HBM 86,f HBM 87,f HBM 88,f HBM 89,f HBM 90,f HBM 91,f HBM 92,f HBM 93,f HBM 94,f HBM 95,f HBM 96,f HBM 97,f HBM 98,f HBM 99
39.0,5.1222760004265344e-05,2.294494958120073e-05,4.2880097249941535e-05,6.520237931173845e-05,1.2696532651898532e-05,8.248518383487145e-05,1.0772648745402326e-05,5.16665166211693e-05,1.756264126224569e-05,5.447828474267728e-05,3.99572549365156e-05,4.41863095562166e-05,4.187447180030424e-05,1.5896313484730106e-05,1.9962285499744434e-05,8.018470802340465e-05,4.903349390893047e-05,7.870400703927633e-05,6.162747740142702e-05,2.083067458552425e-05,1.4916034806750131e-05,3.035085649751927e-05,1.684730563076436e-05,3.706876720587413e-05,3.971425445007279e-05,5.136817881856918e-05,1.6456251940906986e-05,6.579922343591275e-05,5.620079404511069e-05,3.739406732305023e-05,3.0903597119578635e-05,5.3501220152608324e-05,5.4230867178928086e-05,4.302714028390337e-05,3.120168736627757e-05,9.019476268343762e-05,1.6379247344853363e-05,3.959047697688894e-05,6.297914831473362e-05,2.106957325808898e-05,2.8598350810087325e-05,1.2725823268750233e-05,1.3301536960846115e-05,4.26346870445141e-05,4.228311624528635e-05,3.1839327830157306e-05,5.916491055530696e-05,3.3668736227939057e-05,7.897546115156973e-05,2.5551514913295426e-05,4.7893201827412595e-06,4.737170763755635e-05,2.781076449705809e-05,4.433550136128745e-05,2.6623019795883285e-05,2.3218001160407982e-05,7.480845630290516e-06,1.90601809140146e-05,3.495047482359008e-05,1.7641625710785088e-05,4.147928668509438e-05,3.549338461198755e-05,1.7324892397187253e-05,4.020741225331858e-05,7.320170991193816e-05,2.5177920450932314e-05,4.375776967534739e-05,4.3972307436375225e-05,4.772785387355329e-05,4.142467912051331e-05,4.0144634266258114e-05,8.084164899770868e-05,2.826551757123015e-05,2.3958265738190706e-05,1.786412109797589e-05,6.628088320610123e-05,7.921576890759984e-05,2.232766581233091e-05,2.271035418485509e-05,1.3796905613561582e-05,1.7020123534172695e-05,3.361564202574231e-05,3.7161040505800725e-05,1.1162611107194461e-05,7.181068070203283e-05,6.0714792200178356e-05,2.9233874245176164e-05,3.162850638577432e-05,6.0279629497111186e-05,2.1255526912411183e-05,6.103351191804588e-05,2.032260890037026e-05,2.31747593038006e-05,1.9914665651593202e-05,1.7645420450965207e-05,1.0189266913808396e-05,1.3994960662122878e-05,1.9027355510537705e-05,1.6784628256515395e-05,5.188501659587029e-05
39.5,3.74200050344546e-05,1.6208703686144908e-05,3.094607933504533e-05,4.83686287330272e-05,8.711157477319649e-06,6.15597505589081e-05,7.3233664082787655e-06,3.782406945076486e-05,1.2236721829202175e-05,3.9956712482405697e-05,2.8836664164495895e-05,3.202409075783626e-05,3.032088874055151e-05,1.1064109730543231e-05,1.397772706734416e-05,5.9593117904696725e-05,3.578398517104539e-05,5.847865281775602e-05,4.540107841734307e-05,1.46474896689271e-05,1.0332040740197927e-05,2.162737976272953e-05,1.1750597252025352e-05,2.6777823135032355e-05,2.873203655521504e-05,3.7364040126881354e-05,1.1440635074499508e-05,4.853345555461342e-05,4.136297991807906e-05,2.694837405345364e-05,2.2142371233049827e-05,3.9306083245534726e-05,3.971907416628202e-05,3.10850128892645e-05,2.249850622627442e-05,6.745268219449922e-05,1.1384928940967265e-05,2.874253098873762e-05,4.646786116022046e-05,1.4860840296273915e-05,2.0443960245301385e-05,8.786230870582609e-06,9.139678095831208e-06,3.0985223625682854e-05,3.059975279154017e-05,2.28997068481435e-05,4.3465461232617384e-05,2.4235211560388393e-05,5.898423557314562e-05,1.8204731131951464e-05,3.1457653947568837e-06,3.465521693792344e-05,1.9805490912582636e-05,3.230859021496561e-05,1.8932734038696743e-05,1.6408350442493146e-05,5.031422508769479e-06,1.3338938891462823e-05,2.5200093721218533e-05,1.229029444242136e-05,3.0078323595051344e-05,2.5701771626114204e-05,1.205685589284939e-05,2.907634586109302e-05,5.424694795184119e-05,1.7822792692525155e-05,3.157494654368089e-05,3.1951576414039546e-05,3.4730183355982816e-05,2.9973881105254383e-05,2.9090251677569702e-05,5.998766115953935e-05,2.007659326838534e-05,1.695578654312288e-05,1.2485482371929594e-05,4.9082238203355405e-05,5.909600396374517e-05,1.5806520709954122e-05,1.606996561007286e-05,9.47831744839168e-06,1.1814715506225334e-05,2.400046076842582e-05,2.6828946971675627e-05,7.615052449227266e-06,5.3240130270970055e-05,4.467856431074302e-05,2.0840421583635796e-05,2.2563827166372232e-05,4.455800961928848e-05,1.4871940722873208e-05,4.479142789478075e-05,1.4206926462625917e-05,1.6353745792202193e-05,1.3923672235823058e-05,1.2288582687588489e-05,6.924480124603116e-06,9.702938972339373e-06,1.3395122664758132e-05,1.1724755045324708e-05,3.796176975036098e-05
40.0,2.7152995361242922e-05,1.1365859473388005e-05,2.2176034320685334e-05,3.565426139601026e-05,5.928910711251828e-06,4.565424540472161e-05,4.937517607153355e-06,2.7506397255228513e-05,8.460467022074117e-06,2.911217958921006e-05,2.0665681205171924e-05,2.3049248282658348e-05,2.180368282635553e-05,7.64204262289772e-06,9.71303094173027e-06,4.40050062014616e-05,2.593918363166174e-05,4.317201048430167e-05,3.322820862595321e-05,1.0222855704783236e-05,7.101210194915872e-06,1.5299431971576836e-05,8.133490891739143e-06,1.9210669300979054e-05,2.06436636709323e-05,2.6990435172284032e-05,7.892407435518383e-06,3.556369929761583e-05,3.024460373899319e-05,1.928492757186504e-05,1.575309564286927e-05,2.8688656739150808e-05,2.8896655077129977e-05,2.2300016229677392e-05,1.6112434541897573e-05,5.0128232597174206e-05,7.852452410443113e-06,2.072625267072432e-05,3.406244922758946e-05,1.0404677608840184e-05,1.451126064441651e-05,6.0191511853957145e-06,6.229832278572021e-06,2.23665206157089e-05,2.199129796667848e-05,1.635599359307545e-05,3.172052490310917e-05,1.732372306554117e-05,4.377965651008721e-05,1.2878099638135124e-05,2.0478296308923503e-06,2.518514971414688e-05,1.4002939242384666e-05,2.338668480531961e-05,1.3366631901535873e-05,1.1510668794477027e-05,3.3557606157018588e-06,9.26436235506331e-06,1.8044327681172932e-05,8.49642483622245e-06,2.166207053029417e-05,1.8485707402904737e-05,8.325996806572859e-06,2.0881507677580837e-05,3.994068576206126e-05,1.2523491881734496e-05,2.2622890729886525e-05,2.305913047772614e-05,2.510000542606889e-05,2.1538422364260838e-05,2.093589896962282e-05,4.422416328886788e-05,1.4155733444851623e-05,1.1912121834661162e-05,8.660248986656503e-06,3.6113652207402544e-05,4.381030867712257e-05,1.1108848260812987e-05,1.1288378495936117e-05,6.4592211006281865e-06,8.137386657638087e-06,1.7011053377364788e-05,1.9235726542492687e-05,5.15272779644719e-06,3.92184521220514e-05,3.266172175686314e-05,1.4749819325644423e-05,1.598047730450452e-05,3.272625622525665e-05,1.0325670036129528e-05,3.265181753460957e-05,9.85547690489489e-06,1.1454867461351402e-05,9.660542478573095e-06,8.492109642644477e-06,4.667198213572631e-06,6.675561305670525e-06,9.360898151561833e-06,8.128511198849599e-06,2.7589613357093668e-05
40.5,1.9570624626968273e-05,7.911322806183327e-06,1.57794010040192e-05,2.6115987429254336e-05,4.002969391229062e-06,3.364564817642721e-05,3.30153708936197e-06,1.987035188111167e-05,5.80467058638235e-06,2.107066996077723e-05,1.4706514733144521e-05,1.647508277512693e-05,1.5570878965918226e-05,5.2381190244149736e-06,6.69830487995688e-06,3.228564647569918e-05,1.8676506171617904e-05,3.166734023542191e-05,2.4159985554821154e-05,7.081584240118822e-06,4.842751250239367e-06,1.074447385075917e-05,5.5870374815124405e-06,1.3687049080557563e-05,1.4730161476217412e-05,1.93625405276152e-05,5.4026771980484186e-06,2.5889157329987616e-05,2.1971043838989202e-05,1.370436892121552e-05,1.1128442328457295e-05,2.0802475558572758e-05,2.0882953480349255e-05,1.588564541943245e-05,1.1460419789795697e-05,3.701952374265024e-05,5.37426289908554e-06,1.4844927266031234e-05,2.480654899468935e-05,7.231219135622625e-06,1.0227307979859482e-05,4.091511825358778e-06,4.212483275155813e-06,1.603594150921786e-05,1.569516270632398e-05,1.1601253527456556e-05,2.2996006922882547e-05,1.2297308470441662e-05,3.22924766173781e-05,9.045221142413518e-06,1.321223678306472e-06,1.818221485675152e-05,9.829098924134873e-06,1.6815260023110147e-05,9.368785112171573e-06,8.015520573607632e-06,2.219480052934607e-06,6.385718492148384e-06,1.2831242946382563e-05,5.828548309354722e-06,1.549424053883616e-05,1.3205852981663839e-05,5.705281211241425e-06,1.4892657477324566e-05,2.9217419143727415e-05,8.735120613443519e-06,1.609428173865975e-05,1.6528413363454758e-05,1.8016570440128535e-05,1.5369929644784952e-05,1.4964420777706863e-05,3.239129036525873e-05,9.90795461833184e-06,8.307472949823599e-06,5.9615173440929295e-06,2.6401551198838102e-05,3.227499888927453e-05,7.75071152559617e-06,7.871794602130354e-06,4.36644903601023e-06,5.560934248531736e-06,1.1969507843440572e-05,1.3696284475999378e-05,3.458268426131222e-06,2.8704042326362892e-05,2.3719968598268267e-05,1.0363989773180195e-05,1.1235945655788566e-05,2.388263297327955e-05,7.114160622395236e-06,2.364317086196677e-05,6.784408594684502e-06,7.96404508373437e-06,6.6514478235102e-06,5.823356808851878e-06,3.119968120685327e-06,4.557483955955892e-06,6.493680367383414e-06,5.592853168145387e-06,1.9917712104117456e-05
41.0,1.4010855903134977e-05,5.4662407156210825e-06,1.1148733101705403e-05,1.9008541503121753e-05,2.681006968277243e-06,2.4639962497392357e-05,2.189441436493278e-06,1.4258826798530058e-05,3.951980678683896e-06,1.5149580855040228e-05,1.0392621966647378e-05,1.1694706463405916e-05,1.1043118846608262e-05,3.5629866507211157e-06,4.584236053282503e-06,2.353522256238461e-05,1.3356931577076663e-05,2.3079441871457627e-05,1.745160578072264e-05,4.868977697080347e-06,3.2769173818600702e-06,7.490890442214498e-06,3.8086734802046825e-06,9.684501140608875e-06,1.0438271984788296e-05,1.3794665967944281e-05,3.6698532784121784e-06,1.872294535274242e-05,1.585696963780539e-05,9.670649751293822e-06,7.806017792513363e-06,1.4985601801807738e-05,1.4991053624338212e-05,1.1236992938800226e-05,8.096023574858144e-06,2.7167177941414288e-05,3.6498171511636877e-06,1.0560801158209595e-05,1.7948333012723447e-05,4.988753560838416e-06,7.157042600495541e-06,2.7596136694642238e-06,2.8256372351800578e-06,1.1419385563273361e-05,1.1124046503224732e-05,8.17172758874077e-06,1.6560768593732588e-05,8.668686939457946e-06,2.3671346751727887e-05,6.307924607541442e-06,8.448389097515665e-07,1.3039933227735229e-05,6.849661601621928e-06,1.200944072198149e-05,6.519243498521933e-06,5.54062106738956e-06,1.4556990846606319e-06,4.368214850708532e-06,9.061210598732093e-06,3.967663474937425e-06,1.1006889645232148e-05,9.370315429087669e-06,3.879328139558749e-06,1.0548018256209457e-05,2.1235099963346732e-05,6.047921673298849e-06,1.1368760807495954e-05,1.1766763020658882e-05,1.2844050429822855e-05,1.0892233716544636e-05,1.0623126945754959e-05,2.357044613130348e-05,6.884064301354417e-06,5.751185400972298e-06,4.072720682205835e-06,1.9177785535466115e-05,2.362805013780818e-05,5.368511653562299e-06,5.44931006402702e-06,2.928033116201881e-06,3.7706106617276784e-06,8.360934834902893e-06,9.684699442580778e-06,2.302170030682902e-06,2.0873580353897987e-05,1.7112927645644227e-05,7.229817351192239e-06,7.842823012752135e-06,1.7317429067597377e-05,4.863891927743995e-06,1.7005522760973206e-05,4.63450319369112e-06,5.4960182556280345e-06,4.5446224959595135e-06,3.962554248771698e-06,2.068563731652006e-06,3.087559810549306e-06,4.471640269876965e-06,3.819187727847043e-06,1.428328032830276e-05
41.5,9.963173283372952e-06,3.749049926642892e-06,7.821479327512908e-06,1.3747966893006279e-05,1.781237913360618e-06,1.7931416511273827e-05,1.4399921188883105e-06,1.0164088032146644e-05,2.6699678930259037e-06,1.0820355755005178e-05,7.2928256097971706e-06,8.24407486096712e-06,7.777960036358562e-06,2.4050602113335872e-06,3.1135866495762813e-06,1.7046238259225462e-05,9.488323870957611e-06,1.671257678565821e-05,1.2523424438989989e-05,3.3227243124762655e-06,2.2001503415068424e-06,5.184658826733812e-06,2.576638286765034e-06,6.805260998100317e-06,7.345985694508627e-06,9.760148680734736e-06,2.473594699880552e-06,1.3451654198457662e-05,1.1369893867485178e-05,6.776537586020986e-06,5.4369004598217165e-06,1.072476334896142e-05,1.0689768102486021e-05,7.892978311700707e-06,5.680347182770601e-06,1.9811779829317617e-05,2.4595854404831898e-06,7.462376608626418e-06,1.290176645612337e-05,3.416411794165123e-06,4.973039934615152e-06,1.8468374909817869e-06,1.880230098413469e-06,8.076872906996468e-06,7.829639809048982e-06,5.7161526811224346e-06,1.1847440584912244e-05,6.068355129339742e-06,1.7243967287186944e-05,4.367708996617841e-06,5.354100268275943e-07,9.290311654720825e-06,4.738986104416917e-06,8.51973818096565e-06,4.503640982739726e-06,3.801725058373692e-06,9.467865085233131e-07,2.965501845190763e-06,6.354672805750417e-06,2.6801525065058926e-06,7.765741335954778e-06,6.603882422040309e-06,2.6174272742029827e-06,7.419213474164455e-06,1.5333909436516024e-05,4.156590056836947e-06,7.973934920056877e-06,8.319944908226968e-06,9.094177982987533e-06,7.665652096317172e-06,7.489778832348472e-06,1.7040341158277755e-05,4.74804804428935e-06,3.9523411462904936e-06,2.761301451299425e-06,1.3841350029923617e-05,1.718942131683561e-05,3.691526715516292e-06,3.7448537492066597e-06,1.947703824521275e-06,2.5367446074507472e-06,5.797848221234095e-06,6.8007801047741915e-06,1.5201039582005647e-06,1.5081762861108591e-05,1.2265060305490845e-05,5.007117125689737e-06,5.4347315907976995e-06,1.2476706679309838e-05,3.2998864317378173e-06,1.2149549074412881e-05,3.141602362892993e-06,3.7647265671532525e-06,3.0813880234351286e-06,2.6755991691486044e-06,1.3602304532002934e-06,2.0756708252015373e-06,3.0566476007705895e-06,2.5883546000142565e-06,1.0174454686207211e-05
42.0,7.037262301636234e-06,2.5523869729088067e-06,5.448546509506751e-06,9.88042208211923e-06,1.1739625213002169e-06,1.2967389839506474e-05,9.392831397149524e-07,7.197131379524501e-06,1.7899926901792063e-06,7.67716919878536e-06,5.081850188338508e-06,5.771456265711019e-06,5.440452373568912e-06,1.6110560031749732e-06,2.0986830892682412e-06,1.2267052426224497e-05,6.694899051732148e-06,1.2024469601791115e-05,8.928115244487601e-06,2.250608722772617e-06,1.4657258945978847e-06,3.5624220212713327e-06,1.7298989154459433e-06,4.749112078057843e-06,5.134189757339062e-06,6.85800937232991e-06,1.654430548945606e-06,9.601133065092075e-06,8.099521061920324e-06,4.715368440489471e-06,3.7601044975261408e-06,7.625276725871457e-06,7.57182032677863e-06,5.505252832058027e-06,3.95831065470825e-06,1.4357133019107229e-05,1.6447175446513897e-06,5.237438860945672e-06,9.213858171296135e-06,2.3224480474187184e-06,3.4310446334023426e-06,1.2263798175412034e-06,1.2411434407432844e-06,5.674087134944356e-06,5.472714410256052e-06,3.970770047845397e-06,8.419466681388553e-06,4.2185487773246116e-06,1.2483720104654988e-05,3.0027611837355373e-06,3.3629013406066006e-07,6.575238832123362e-06,3.255087467297479e-06,6.003630912020281e-06,3.0887514174970633e-06,2.589396175662404e-06,6.10650337727987e-07,1.997985775512151e-06,4.425778121992165e-06,1.796529831031092e-06,5.441582519655213e-06,4.622765071270901e-06,1.7523924608197974e-06,5.182426895851839e-06,1.1001137768080384e-05,2.835711309383735e-06,5.5532889612481425e-06,5.842806401869882e-06,6.395234392539793e-06,5.357575995686786e-06,5.244568691205721e-06,1.2239387847289928e-05,3.250832316492749e-06,2.696249653404466e-06,1.8579943846201594e-06,9.92588926766164e-06,1.2427001589747483e-05,2.519984792105125e-06,2.554781594153638e-06,1.2851954926806521e-06,1.693335151983669e-06,3.991280993645513e-06,4.742643977415672e-06,9.955575748507985e-07,1.0827010078916619e-05,8.732733987404845e-06,3.4427719029528856e-06,3.738752245642482e-06,8.931653114399397e-06,2.2216155013472673e-06,8.622163192776712e-06,2.113275329389236e-06,2.559702699107182e-06,2.073298901860772e-06,1.7927135272657137e-06,8.871170371809521e-07,1.3846960519232966e-06,2.0740845111455893e-06,1.7409717346443046e-06,7.199278872096575e-06
42.5,4.937224004121371e-06,1.7249028459468084e-06,3.7687801224221946e-06,7.056020849160925e-06,7.6752909662884e-07,9.318670352729407e-06,6.076347010527874e-07,5.062404363011981e-06,1.1908319226632262e-06,5.411022432348552e-06,3.516440054509991e-06,4.0125436732568785e-06,3.7791981408177512e-06,1.0709476623909005e-06,1.403862884856176e-06,8.771084812580834e-06,4.6921328406952455e-06,8.595929432585533e-06,6.323324322303317e-06,1.5130554729967047e-06,9.68872655198915e-07,2.430015232802583e-06,1.1525918751281695e-06,3.291396123029665e-06,3.563642436329471e-06,4.7855968631203106e-06,1.09801607554337e-06,6.807921710731055e-06,5.732300903228682e-06,3.2582094383641324e-06,2.582112350900862e-06,5.386142782026838e-06,5.327558234362924e-06,3.812933110498407e-06,2.739534338148928e-06,1.033896870745468e-05,1.0913381635085053e-06,3.6510877870311504e-06,6.53734129820972e-06,1.5671820058468441e-06,2.3504275294154326e-06,8.080481218813647e-07,8.127356921520767e-07,3.959141208386149e-06,3.798794508700994e-06,2.7392182153201336e-06,5.943751152480274e-06,2.9122562030090477e-06,8.981388133234428e-06,2.0496881369685676e-06,2.0934220106785736e-07,4.622949134168585e-06,2.219733310661177e-06,4.2022897302644126e-06,2.1030751324445888e-06,1.750700434789588e-06,3.9056491882680567e-07,1.3359388239811042e-06,3.0610861654908843e-06,1.1949771677101813e-06,3.786966891911986e-06,3.214117009620004e-06,1.164197800053154e-06,3.5949828647136595e-06,7.841667764340656e-06,1.9203510207461336e-06,3.840129635572147e-06,4.075305256216176e-06,4.466641049029557e-06,3.7185588303827075e-06,3.647327194934953e-06,8.733976881373032e-06,2.209445579782574e-06,1.8258891337510987e-06,1.2407273447706394e-06,7.072474346264647e-06,8.927773761665783e-06,1.707770913728417e-06,1.730207822510851e-06,8.412301207632951e-07,1.1215282713238367e-06,2.7276662150674692e-06,3.284517056676611e-06,6.467205627455869e-07,7.722648136444e-06,6.176834193978254e-06,2.3501134293583255e-06,2.5533960064866476e-06,6.353003066926561e-06,1.4842041007504868e-06,6.077965406227274e-06,1.4106451831553776e-06,1.7274935297801302e-06,1.384345190326855e-06,1.1919135316528464e-06,5.73818022845517e-07,9.166494829070794e-07,1.3970440091625768e-06,1.1621838762874462e-06,5.0601282521780375e-06
43.0,3.4406061598160114e-06,1.1571124918762956e-06,2.588506836879123e-06,5.00716094216786e-06,4.977872613255705e-07,6.654550777412425e-06,3.898506280882145e-07,3.53720818685971e-06,7.861468369489827e-07,3.7885777673533165e-06,2.416239108847119e-06,2.770416191348126e-06,2.6071118035719693e-06,7.064782282158839e-07,9.319539304520255e-07,6.2311444873847e-06,3.2663919663312187e-06,6.10554102724424e-06,4.449181359829725e-06,1.0096221463903368e-06,6.354687132349299e-07,1.6455499552154066e-06,7.621104874794137e-07,2.2654161327651757e-06,2.456499591106254e-06,3.3164277748352464e-06,7.231177381684901e-07,4.795698664810312e-06,4.030559458291112e-06,2.235619794555376e-06,1.7606662651572632e-06,3.779675160632758e-06,3.7235055103764133e-06,2.622325887126755e-06,1.8831091763942107e-06,7.398641482368339e-06,7.185648442624092e-07,2.5280583292113054e-06,4.608165672926533e-06,1.049761156473073e-06,1.5987606080260516e-06,5.282814649731694e-07,5.279503343108393e-07,2.7438364552931565e-06,2.6186100596362954e-06,1.876547239476843e-06,4.168239328419572e-06,1.9965054507929134e-06,6.42148565297833e-06,1.38916770517228e-06,1.291559682101116e-07,3.2288883730917377e-06,1.5027953566159555e-06,2.92174472866364e-06,1.4216060197939991e-06,1.1749536032434662e-06,2.47715938527241e-07,8.865040746899833e-07,2.1025723316117235e-06,7.887421140703856e-07,2.617470448508596e-06,2.219621445892127e-06,7.674689573865454e-07,2.4765596203473976e-06,5.553482379060081e-06,1.2909012175337841e-06,2.636692760765053e-06,2.823165870405464e-06,3.0983980353791222e-06,2.563114779912435e-06,2.5192068814121533e-06,6.192062168859621e-06,1.4906693664000965e-06,1.2274316820739606e-06,8.222609989246411e-07,5.007077531276317e-06,6.3737015485593515e-06,1.1489499053103508e-06,1.1632373522135056e-06,5.462101663200118e-07,7.370189439961308e-07,1.8505618451736647e-06,2.2589765622132463e-06,4.1670062876283466e-07,5.4729972235869825e-06,4.34027078551424e-06,1.5926834720451367e-06,1.731221208670265e-06,4.489951161405004e-06,9.839503486195357e-07,4.255848069773917e-06,9.344075447589972e-07,1.157215249098914e-06,9.172628948077749e-07,7.863621776167351e-07,3.6812243654749725e-07,6.021504463924811e-07,9.341062741584508e-07,7.699688411775301e-07,3.5328786885407076e-06
43.5,2.381552342866575e-06,7.705118983929933e-07,1.7653312520540809e-06,3.5307794006597298e-06,3.202587638160754e-07,4.722227983995214e-06,2.4806388338210537e-07,2.455109121140598e-06,5.150043137585582e-07,2.635067400087905e-06,1.6486631521345363e-06,1.8995955437714077e-06,1.786137931827014e-06,4.624898901171571e-07,6.139826780689371e-07,4.3982889283067305e-06,2.2585932817726257e-06,4.3088350207840075e-06,3.110024016716671e-06,6.686703257516853e-07,4.135568167816472e-07,1.1062456902759636e-06,5.000896646191378e-07,1.5485168164979072e-06,1.6816655935216543e-06,2.2824505241771483e-06,4.7255187444797365e-07,3.3560968881243475e-06,2.815583406113503e-06,1.5232545326007542e-06,1.192080650985412e-06,2.6350293248247706e-06,2.58506629875607e-06,1.7908519987173022e-06,1.285600786014218e-06,5.261287217880241e-06,4.694736203239089e-07,1.7386549874359484e-06,3.2271733860174053e-06,6.980060626086886e-07,1.079782015062756e-06,3.4269631911088334e-07,3.402147872635907e-07,1.888720488040807e-06,1.7925772340779141e-06,1.2766544084464327e-06,2.9037596630027464e-06,1.3592077395424817e-06,4.562681752451642e-06,9.34805945439165e-07,7.897455842312208e-08,2.2403366356678084e-06,1.0100893644991699e-06,2.0178218334383055e-06,9.540175296131227e-07,7.827537119787502e-07,1.5580262092471265e-07,5.838145129833007e-07,1.4342201148876362e-06,5.166074934575914e-07,1.7967847634669436e-06,1.5224867109455356e-06,5.020344359940004e-07,1.6942951720142565e-06,3.907585447328269e-06,8.613887286870375e-07,1.7975922867977506e-06,1.942451786286247e-06,2.1346414283261384e-06,1.7544804557542422e-06,1.7281327689051382e-06,4.361436032424505e-06,9.983633310251627e-07,8.190848195038888e-07,5.408096220903938e-07,3.5221531182272724e-06,4.521806728480081e-06,7.673833347490527e-07,7.763614859664677e-07,3.518066851867005e-07,4.805606425784584e-07,1.2463770434756017e-06,1.5429119205395364e-06,2.6631083677387976e-07,3.853767247122803e-06,3.029722672676441e-06,1.0715938118157289e-06,1.1652788233397852e-06,3.152967570879089e-06,6.473029217556207e-07,2.9600559069487677e-06,6.142027005845636e-07,7.694540356373835e-07,6.031289936718897e-07,5.148070606194169e-07,2.3422606887969947e-07,3.9251801916216243e-07,6.199905268615098e-07,5.062751773768177e-07,2.4501382950590917e-06
44.0,1.6374133896803796e-06,5.093026560046185e-07,1.1954501766452324e-06,2.4739843906846752e-06,2.0439326516996704e-07,3.3299565789247517e-06,1.5654473566425242e-07,1.6927287346570491e-06,3.3478967398133365e-07,1.8206476282798412e-06,1.1170671599321994e-06,1.2935051093360374e-06,1.215250127736706e-06,3.004544428632609e-07,4.014298988488457e-07,3.084616027785564e-06,1.5512417998092497e-06,3.021342623121103e-06,2.1597145721771012e-06,4.39556186775858e-07,2.6704824638218697e-07,7.382960727180541e-07,3.2566071860811166e-07,1.0511966412334656e-06,1.1433072290689896e-06,1.5600143626429356e-06,3.0642918363744187e-07,2.3332558496151933e-06,1.954061256281633e-06,1.0306295631169241e-06,8.014213765321396e-07,1.8250332896645107e-06,1.7827369272921397e-06,1.214446220701683e-06,8.717031937323827e-07,3.7178965744437873e-06,3.0436522348222015e-07,1.1876849057914336e-06,2.245348739137678e-06,4.607077565859315e-07,7.2411045239989e-07,2.2058167172899502e-07,2.174851874557161e-07,1.2913066871872326e-06,1.2186161666949213e-06,8.625180130980025e-07,2.0094845975373347e-06,9.189155371810527e-07,3.2217916264738215e-06,6.245801099919722e-07,4.786025042213438e-08,1.5441869008545829e-06,6.740322258258613e-07,1.384228016851728e-06,6.356032231813485e-07,5.176367414738061e-07,9.717524775282855e-08,3.81565432522002e-07,9.71561164605619e-07,3.3576592585813383e-07,1.2249949978204256e-06,1.0372548590986525e-06,3.2587034686527537e-07,1.1511122663152842e-06,2.7317295093902842e-06,5.70557138579271e-07,1.2168607775265107e-06,1.3273996630888675e-06,1.4606434933588408e-06,1.1926584678981747e-06,1.1773742659414433e-06,3.052071022353884e-06,6.637510072022755e-07,5.42586580282419e-07,3.5300471751027553e-07,2.461745362429114e-06,3.1878948842993563e-06,5.088191189828105e-07,5.143813352443265e-07,2.2477486242687795e-07,3.108986755527591e-07,8.333524902041368e-07,1.0465494405396689e-06,1.688148783058927e-07,2.6961683631235845e-06,2.1009905435693387e-06,7.157988487181974e-07,7.786639085848063e-07,2.1999495704282013e-06,4.2256816674415267e-07,2.045029693073549e-06,4.0063044173781506e-07,5.078343006799985e-07,3.9354421990130364e-07,3.3443396997447134e-07,1.4780972519664262e-07,2.539025457820363e-07,4.0848525183462974e-07,3.3038117804544825e-07,1.6879016760452086e-06
